binary_correct,binary_margin,correct,example_id,label,model_seed,namespace,prediction,split,stage,target,template
1,3.8875350952148438,1,F0:validation:190,positive,11,va,60,validation,F0,60,identity
1,7.88050651550293,1,F0:validation:476,positive,11,va,60,validation,F0,60,identity
1,6.48574161529541,1,F0:validation:164,positive,11,va,60,validation,F0,60,identity
1,14.28490835428238,1,F0:validation:47,negative,11,va,61,validation,F0,61,constant_mismatch
1,5.89451789855957,1,F0:validation:378,positive,11,va,60,validation,F0,60,identity
1,11.89290475845337,1,F0:validation:152,positive,11,va,60,validation,F0,60,identity
1,11.67579460144043,1,F0:validation:241,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.295647144317627,1,F0:validation:464,positive,11,va,60,validation,F0,60,identity
1,10.173005104064941,1,F0:validation:129,negative,11,va,61,validation,F0,61,predicate_mismatch
1,10.751812934875488,1,F0:validation:412,positive,11,va,60,validation,F0,60,identity
1,3.8875112533569336,1,F0:validation:84,positive,11,va,60,validation,F0,60,identity
1,10.156376838684082,1,F0:validation:188,positive,11,va,60,validation,F0,60,identity
1,10.103874206542969,1,F0:validation:68,positive,11,va,60,validation,F0,60,identity
1,10.853997230529785,1,F0:validation:206,positive,11,va,60,validation,F0,60,identity
1,9.794921875,1,F0:validation:156,positive,11,va,60,validation,F0,60,identity
1,10.383951663970947,1,F0:validation:153,negative,11,va,61,validation,F0,61,predicate_mismatch
1,10.751812934875488,1,F0:validation:426,positive,11,va,60,validation,F0,60,identity
1,7.116070747375488,1,F0:validation:286,positive,11,va,60,validation,F0,60,identity
1,8.42945384979248,1,F0:validation:58,positive,11,va,60,validation,F0,60,identity
1,14.006989479064941,1,F0:validation:199,negative,11,va,61,validation,F0,61,constant_mismatch
1,13.031376361846924,1,F0:validation:367,negative,11,va,61,validation,F0,61,constant_mismatch
1,3.845541000366211,1,F0:validation:264,positive,11,va,60,validation,F0,60,identity
1,11.016631603240967,1,F0:validation:459,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.031534194946289,1,F0:validation:383,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.356257438659668,1,F0:validation:119,negative,11,va,61,validation,F0,61,constant_mismatch
1,9.165445804595947,1,F0:validation:212,positive,11,va,60,validation,F0,60,identity
1,11.679916381835938,1,F0:validation:85,negative,11,va,61,validation,F0,61,predicate_mismatch
1,8.353678226470947,1,F0:validation:21,negative,11,va,61,validation,F0,61,predicate_mismatch
1,10.994462490081787,1,F0:validation:427,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.398839950561523,1,F0:validation:127,negative,11,va,61,validation,F0,61,constant_mismatch
1,8.365748405456543,1,F0:validation:159,negative,11,va,61,validation,F0,61,constant_mismatch
1,8.333269119262695,1,F0:validation:318,positive,11,va,60,validation,F0,60,identity
1,13.578736543655396,1,F0:validation:189,negative,11,va,61,validation,F0,61,predicate_mismatch
1,11.416082382202148,1,F0:validation:311,negative,11,va,61,validation,F0,61,constant_mismatch
1,10.102111339569092,1,F0:validation:249,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.775947570800781,1,F0:validation:132,positive,11,va,60,validation,F0,60,identity
1,3.8875350952148438,1,F0:validation:432,positive,11,va,60,validation,F0,60,identity
1,13.04302453994751,1,F0:validation:91,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.974345684051514,1,F0:validation:403,negative,11,va,61,validation,F0,61,constant_mismatch
1,8.224489212036133,1,F0:validation:492,positive,11,va,60,validation,F0,60,identity
1,7.22552490234375,1,F0:validation:138,positive,11,va,60,validation,F0,60,identity
1,6.508618354797363,1,F0:validation:77,negative,11,va,61,validation,F0,61,predicate_mismatch
1,5.194757461547852,1,F0:validation:14,positive,11,va,60,validation,F0,60,identity
1,6.508618354797363,1,F0:validation:137,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.46441650390625,1,F0:validation:227,negative,11,va,61,validation,F0,61,constant_mismatch
1,5.893303871154785,1,F0:validation:498,positive,11,va,60,validation,F0,60,identity
1,13.035127639770508,1,F0:validation:111,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.108288764953613,1,F0:validation:477,negative,11,va,61,validation,F0,61,predicate_mismatch
1,11.596301555633545,1,F0:validation:463,negative,11,va,61,validation,F0,61,constant_mismatch
1,7.139163017272949,1,F0:validation:428,positive,11,va,60,validation,F0,60,identity
1,7.635626792907715,1,F0:validation:410,positive,11,va,60,validation,F0,60,identity
1,6.94572639465332,1,F0:validation:293,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.287860870361328,1,F0:validation:27,negative,11,va,61,validation,F0,61,constant_mismatch
1,7.854260444641113,1,F0:validation:240,positive,11,va,60,validation,F0,60,identity
1,11.267402648925781,1,F0:validation:323,negative,11,va,61,validation,F0,61,constant_mismatch
1,7.287408828735352,1,F0:validation:292,positive,11,va,60,validation,F0,60,identity
1,12.241426467895508,1,F0:validation:349,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.794921875,1,F0:validation:372,positive,11,va,60,validation,F0,60,identity
1,10.196493148803711,1,F0:validation:62,positive,11,va,60,validation,F0,60,identity
1,10.263180255889893,1,F0:validation:200,positive,11,va,60,validation,F0,60,identity
1,11.121194839477539,1,F0:validation:39,negative,11,va,61,validation,F0,61,constant_mismatch
1,10.679248809814453,1,F0:validation:324,positive,11,va,60,validation,F0,60,identity
1,11.495173454284668,1,F0:validation:168,positive,11,va,60,validation,F0,60,identity
1,7.551091194152832,1,F0:validation:290,positive,11,va,60,validation,F0,60,identity
1,11.66537618637085,1,F0:validation:33,negative,11,va,61,validation,F0,61,predicate_mismatch
1,2.8685779571533203,1,F0:validation:3,negative,11,va,61,validation,F0,61,constant_mismatch
1,7.374595642089844,1,F0:validation:36,positive,11,va,60,validation,F0,60,identity
1,4.615026473999023,1,F0:validation:408,positive,11,va,60,validation,F0,60,identity
1,10.675482273101807,1,F0:validation:449,negative,11,va,61,validation,F0,61,predicate_mismatch
1,6.2824249267578125,1,F0:validation:140,positive,11,va,60,validation,F0,60,identity
1,10.364346981048584,1,F0:validation:502,positive,11,va,60,validation,F0,60,identity
1,12.844274044036865,1,F0:validation:289,negative,11,va,61,validation,F0,61,predicate_mismatch
1,7.586759567260742,1,F0:validation:56,positive,11,va,60,validation,F0,60,identity
1,11.697614192962646,1,F0:validation:391,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.719154357910156,1,F0:validation:173,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.067625045776367,1,F0:validation:376,positive,11,va,60,validation,F0,60,identity
1,10.884673118591309,1,F0:validation:327,negative,11,va,61,validation,F0,61,constant_mismatch
1,13.445629596710205,1,F0:validation:105,negative,11,va,61,validation,F0,61,predicate_mismatch
1,13.640437841415405,1,F0:validation:487,negative,11,va,61,validation,F0,61,constant_mismatch
1,12.219025611877441,1,F0:validation:435,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.739516258239746,1,F0:validation:429,negative,11,va,61,validation,F0,61,predicate_mismatch
1,8.925320625305176,1,F0:validation:266,positive,11,va,60,validation,F0,60,identity
1,8.925320625305176,1,F0:validation:302,positive,11,va,60,validation,F0,60,identity
1,11.818273544311523,1,F0:validation:131,negative,11,va,61,validation,F0,61,constant_mismatch
1,9.727938652038574,1,F0:validation:338,positive,11,va,60,validation,F0,60,identity
1,12.038534164428711,1,F0:validation:31,negative,11,va,61,validation,F0,61,constant_mismatch
1,10.63902997970581,1,F0:validation:493,negative,11,va,61,validation,F0,61,predicate_mismatch
1,11.73266077041626,1,F0:validation:248,positive,11,va,60,validation,F0,60,identity
1,5.575774192810059,1,F0:validation:170,positive,11,va,60,validation,F0,60,identity
1,3.845541000366211,1,F0:validation:360,positive,11,va,60,validation,F0,60,identity
1,9.295647144317627,1,F0:validation:166,positive,11,va,60,validation,F0,60,identity
1,9.09924602508545,1,F0:validation:451,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.810680389404297,1,F0:validation:471,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.848226547241211,1,F0:validation:330,positive,11,va,60,validation,F0,60,identity
1,12.937799453735352,1,F0:validation:209,negative,11,va,61,validation,F0,61,predicate_mismatch
1,12.38031005859375,1,F0:validation:203,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.035340309143066,1,F0:validation:87,negative,11,va,61,validation,F0,61,constant_mismatch
1,8.456883430480957,1,F0:validation:474,positive,11,va,60,validation,F0,60,identity
1,8.925320625305176,1,F0:validation:178,positive,11,va,60,validation,F0,60,identity
1,11.317573070526123,1,F0:validation:181,negative,11,va,61,validation,F0,61,predicate_mismatch
1,12.327431201934814,1,F0:validation:509,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.718177795410156,1,F0:validation:309,negative,11,va,61,validation,F0,61,predicate_mismatch
1,11.73266077041626,1,F0:validation:262,positive,11,va,60,validation,F0,60,identity
1,6.4196319580078125,1,F0:validation:306,positive,11,va,60,validation,F0,60,identity
1,10.39337682723999,1,F0:validation:126,positive,11,va,60,validation,F0,60,identity
1,10.263180255889893,1,F0:validation:496,positive,11,va,60,validation,F0,60,identity
1,11.032102108001709,1,F0:validation:273,negative,11,va,61,validation,F0,61,predicate_mismatch
1,3.4610509872436523,1,F0:validation:73,negative,11,va,61,validation,F0,61,predicate_mismatch
1,3.78140926361084,1,F0:validation:44,positive,11,va,60,validation,F0,60,identity
1,11.00018835067749,1,F0:validation:452,positive,11,va,60,validation,F0,60,identity
1,6.852081298828125,1,F0:validation:204,positive,11,va,60,validation,F0,60,identity
1,10.305975437164307,1,F0:validation:247,negative,11,va,61,validation,F0,61,constant_mismatch
1,10.821635723114014,1,F0:validation:351,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.812396049499512,1,F0:validation:369,negative,11,va,61,validation,F0,61,predicate_mismatch
1,5.89451789855957,1,F0:validation:6,positive,11,va,60,validation,F0,60,identity
1,9.164680480957031,1,F0:validation:133,negative,11,va,61,validation,F0,61,predicate_mismatch
1,6.331291198730469,1,F0:validation:420,positive,11,va,60,validation,F0,60,identity
1,6.2824249267578125,1,F0:validation:280,positive,11,va,60,validation,F0,60,identity
1,9.18603801727295,1,F0:validation:350,positive,11,va,60,validation,F0,60,identity
1,5.245744705200195,1,F0:validation:500,positive,11,va,60,validation,F0,60,identity
1,6.254210472106934,1,F0:validation:70,positive,11,va,60,validation,F0,60,identity
1,7.572963714599609,1,F0:validation:322,positive,11,va,60,validation,F0,60,identity
1,9.41892147064209,1,F0:validation:400,positive,11,va,60,validation,F0,60,identity
1,13.231591701507568,1,F0:validation:469,negative,11,va,61,validation,F0,61,predicate_mismatch
1,12.219534397125244,1,F0:validation:511,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.2824249267578125,1,F0:validation:24,positive,11,va,60,validation,F0,60,identity
1,10.383122444152832,1,F0:validation:308,positive,11,va,60,validation,F0,60,identity
1,8.42945384979248,1,F0:validation:88,positive,11,va,60,validation,F0,60,identity
1,12.42124080657959,1,F0:validation:387,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.838394165039062,1,F0:validation:17,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.784417152404785,1,F0:validation:243,negative,11,va,61,validation,F0,61,constant_mismatch
1,11.20487117767334,1,F0:validation:321,negative,11,va,61,validation,F0,61,predicate_mismatch
1,11.516761779785156,1,F0:validation:319,negative,11,va,61,validation,F0,61,constant_mismatch
1,4.701651573181152,1,F0:validation:110,positive,11,va,60,validation,F0,60,identity
1,10.483078002929688,1,F0:validation:417,negative,11,va,61,validation,F0,61,predicate_mismatch
1,7.185766220092773,1,F0:validation:150,positive,11,va,60,validation,F0,60,identity
1,6.197907447814941,1,F0:validation:404,positive,11,va,60,validation,F0,60,identity
1,5.89451789855957,1,F0:validation:148,positive,11,va,60,validation,F0,60,identity
1,9.33064079284668,1,F0:validation:365,negative,11,va,61,validation,F0,61,predicate_mismatch
1,12.402082920074463,1,F0:validation:295,negative,11,va,61,validation,F0,61,constant_mismatch
1,10.994462490081787,1,F0:validation:495,negative,11,va,61,validation,F0,61,constant_mismatch
1,9.18603801727295,1,F0:validation:162,positive,11,va,60,validation,F0,60,identity
1,7.586759567260742,1,F0:validation:278,positive,11,va,60,validation,F0,60,identity
1,13.140721321105957,1,F0:validation:245,negative,11,va,61,validation,F0,61,predicate_mismatch
1,7.586759567260742,1,F0:validation:440,positive,11,va,60,validation,F0,60,identity
1,10.635846138000488,1,F0:validation:355,negative,11,va,61,validation,F0,61,constant_mismatch
1,9.482984066009521,1,F0:validation:191,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.424002647399902,1,F0:validation:210,positive,11,va,60,validation,F0,60,identity
1,9.41892147064209,1,F0:validation:134,positive,11,va,60,validation,F0,60,identity
1,7.572963714599609,1,F0:validation:470,positive,11,va,60,validation,F0,60,identity
1,13.12653112411499,1,F0:validation:491,negative,11,va,61,validation,F0,61,constant_mismatch
1,6.197907447814941,1,F0:validation:116,positive,11,va,60,validation,F0,60,identity
1,10.567612171173096,1,F0:validation:226,positive,11,va,60,validation,F0,60,identity
1,7.26267147064209,1,F0:validation:390,positive,11,va,60,validation,F0,60,identity
1,10.413963317871094,1,F0:validation:255,negative,11,va,61,validation,F0,61,constant_mismatch
1,5.481202125549316,1,F0:validation:22,positive,11,va,60,validation,F0,60,identity
1,7.937090873718262,1,F0:validation:347,negative,11,va,61,validation,F0,61,constant_mismatch
1,7.287408828735352,1,F0:validation:102,positive,11,va,60,validation,F0,60,identity
1,10.457922458648682,1,F0:validation:341,negative,11,va,61,validation,F0,61,predicate_mismatch
1,12.63018274307251,1,F0:validation:253,negative,11,va,61,validation,F0,61,predicate_mismatch
1,7.720245361328125,1,F0:validation:332,positive,11,va,60,validation,F0,60,identity
1,7.127021789550781,1,F0:validation:125,negative,11,va,61,validation,F0,61,predicate_mismatch
1,11.818273544311523,1,F0:validation:263,negative,11,va,61,validation,F0,61,constant_mismatch
1,10.8368558883667,1,F0:validation:333,negative,11,va,61,validation,F0,61,predicate_mismatch
1,10.567612171173096,1,F0:validation:260,positive,11,va,60,validation,F0,60,identity
1,12.713736057281494,1,F0:validation:193,negative,11,va,61,validation,F0,61,predicate_mismatch
1,9.933648586273193,1,F0:validation:424,positive,11,va,60,validation,F0,60,identity
1,5.893303871154785,1,F0:validation:96,positive,11,va,60,validation,F0,60,identity
1,13.187191009521484,1,F0:validation:57,negative,11,va,61,validation,F0,61,predicate_mismatch
1,12.21566915512085,1,F0:validation:499,negative,11,va,61,validation,F0,61,constant_mismatch
1,9.132137775421143,1,F0:validation:42,positive,11,va,60,validation,F0,60,identity
1,12.4871244430542,1,F0:validation:46,positive,11,va,60,validation,F0,60,identity
1,9.41892147064209,1,F0:validation:268,positive,11,va,60,validation,F0,60,identity
1,6.929991722106934,1,F0:validation:472,positive,11,va,60,validation,F0,60,identity
1,7.975516319274902,1,F0:validation:78,positive,11,va,60,validation,F0,60,identity
1,10.263180255889893,1,F0:validation:236,positive,11,va,60,validation,F0,60,identity
1,9.18603801727295,1,F0:validation:270,positive,11,va,60,validation,F0,60,identity
1,6.438118934631348,1,F0:validation:490,positive,11,va,60,validation,F0,60,identity
1,11.336469650268555,1,F0:validation:145,negative,11,va,61,validation,F0,61,predicate_mismatch
1,10.103874206542969,1,F0:validation:484,positive,11,va,60,validation,F0,60,identity
1,6.438118934631348,1,F0:validation:108,positive,11,va,60,validation,F0,60,identity
1,10.751812934875488,1,F0:validation:144,positive,11,va,60,validation,F0,60,identity
1,3.186526298522949,1,F0:validation:194,positive,11,va,60,validation,F0,60,identity
1,11.815985679626465,1,F0:validation:359,negative,11,va,61,validation,F0,61,constant_mismatch
1,12.268239974975586,1,F0:validation:117,negative,11,va,61,validation,F0,61,predicate_mismatch
1,7.551091194152832,1,F0:validation:122,positive,11,va,60,validation,F0,60,identity
1,8.19964599609375,1,F0:validation:224,positive,11,va,60,validation,F0,60,identity
1,5.575774192810059,1,F0:validation:106,positive,11,va,60,validation,F0,60,identity
1,11.523335933685303,1,F0:test:149,negative,11,te,61,test,F0,61,predicate_mismatch
1,3.8875112533569336,1,F0:test:356,positive,11,te,60,test,F0,60,identity
1,10.027007102966309,1,F0:test:108,positive,11,te,60,test,F0,60,identity
1,11.788372039794922,1,F0:test:467,negative,11,te,61,test,F0,61,constant_mismatch
1,5.89451789855957,1,F0:test:64,positive,11,te,60,test,F0,60,identity
1,9.47533369064331,1,F0:test:227,negative,11,te,61,test,F0,61,constant_mismatch
1,8.387762069702148,1,F0:test:309,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.821801662445068,1,F0:test:123,negative,11,te,61,test,F0,61,constant_mismatch
1,12.844274044036865,1,F0:test:485,negative,11,te,61,test,F0,61,predicate_mismatch
1,5.245744705200195,1,F0:test:198,positive,11,te,60,test,F0,60,identity
1,9.340272903442383,1,F0:test:197,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.069141387939453,1,F0:test:20,positive,11,te,60,test,F0,60,identity
1,12.804361343383789,1,F0:test:119,negative,11,te,61,test,F0,61,constant_mismatch
1,11.103727340698242,1,F0:test:162,positive,11,te,60,test,F0,60,identity
1,12.220717430114746,1,F0:test:335,negative,11,te,61,test,F0,61,constant_mismatch
1,13.286082744598389,1,F0:test:33,negative,11,te,61,test,F0,61,predicate_mismatch
1,10.263180255889893,1,F0:test:236,positive,11,te,60,test,F0,60,identity
1,6.848226547241211,1,F0:test:160,positive,11,te,60,test,F0,60,identity
1,12.638844013214111,1,F0:test:21,negative,11,te,61,test,F0,61,predicate_mismatch
1,11.929977416992188,1,F0:test:19,negative,11,te,61,test,F0,61,constant_mismatch
1,7.374595642089844,1,F0:test:72,positive,11,te,60,test,F0,60,identity
1,11.915088176727295,1,F0:test:243,negative,11,te,61,test,F0,61,constant_mismatch
1,11.256991863250732,1,F0:test:259,negative,11,te,61,test,F0,61,constant_mismatch
1,11.103727340698242,1,F0:test:422,positive,11,te,60,test,F0,60,identity
0,-4.010004997253418,0,F0:test:219,negative,11,te,60,test,F0,61,constant_mismatch
1,6.438118934631348,1,F0:test:238,positive,11,te,60,test,F0,60,identity
1,11.949644804000854,1,F0:test:483,negative,11,te,61,test,F0,61,constant_mismatch
1,6.315646171569824,1,F0:test:358,positive,11,te,60,test,F0,60,identity
1,10.123765468597412,1,F0:test:173,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.38031005859375,1,F0:test:167,negative,11,te,61,test,F0,61,constant_mismatch
1,10.156376838684082,1,F0:test:444,positive,11,te,60,test,F0,60,identity
0,-2.9111175537109375,0,F0:test:477,negative,11,te,60,test,F0,61,predicate_mismatch
1,11.113845348358154,1,F0:test:500,positive,11,te,60,test,F0,60,identity
1,12.046308040618896,1,F0:test:13,negative,11,te,61,test,F0,61,predicate_mismatch
1,9.38008165359497,1,F0:test:11,negative,11,te,61,test,F0,61,constant_mismatch
1,6.197083473205566,1,F0:test:412,positive,11,te,60,test,F0,60,identity
1,9.250112533569336,1,F0:test:41,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.528194427490234,1,F0:test:150,positive,11,te,60,test,F0,60,identity
1,6.277359962463379,1,F0:test:194,positive,11,te,60,test,F0,60,identity
1,5.893303871154785,1,F0:test:408,positive,11,te,60,test,F0,60,identity
1,11.929977416992188,1,F0:test:27,negative,11,te,61,test,F0,61,constant_mismatch
1,6.013528823852539,1,F0:test:158,positive,11,te,60,test,F0,60,identity
1,7.139163017272949,1,F0:test:122,positive,11,te,60,test,F0,60,identity
1,11.113845348358154,1,F0:test:406,positive,11,te,60,test,F0,60,identity
1,12.406474113464355,1,F0:test:449,negative,11,te,61,test,F0,61,predicate_mismatch
1,10.985111236572266,1,F0:test:73,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.209592342376709,1,F0:test:9,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.49125862121582,1,F0:test:281,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.245158195495605,1,F0:test:103,negative,11,te,61,test,F0,61,constant_mismatch
1,6.215808868408203,1,F0:test:129,negative,11,te,61,test,F0,61,predicate_mismatch
1,6.065643310546875,1,F0:test:369,negative,11,te,61,test,F0,61,predicate_mismatch
1,8.333269119262695,1,F0:test:106,positive,11,te,60,test,F0,60,identity
1,11.5010347366333,1,F0:test:3,negative,11,te,61,test,F0,61,constant_mismatch
1,11.632020473480225,1,F0:test:31,negative,11,te,61,test,F0,61,constant_mismatch
1,7.144916534423828,1,F0:test:396,positive,11,te,60,test,F0,60,identity
1,7.287408828735352,1,F0:test:482,positive,11,te,60,test,F0,60,identity
1,7.485576629638672,1,F0:test:332,positive,11,te,60,test,F0,60,identity
1,7.287408828735352,1,F0:test:466,positive,11,te,60,test,F0,60,identity
1,9.18603801727295,1,F0:test:186,positive,11,te,60,test,F0,60,identity
1,7.944513320922852,1,F0:test:373,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.553348064422607,1,F0:test:165,negative,11,te,61,test,F0,61,predicate_mismatch
1,13.021518290042877,1,F0:test:155,negative,11,te,61,test,F0,61,constant_mismatch
1,12.748288631439209,1,F0:test:403,negative,11,te,61,test,F0,61,constant_mismatch
1,8.19964599609375,1,F0:test:394,positive,11,te,60,test,F0,60,identity
1,10.743420600891113,1,F0:test:95,negative,11,te,61,test,F0,61,constant_mismatch
1,11.428698539733887,1,F0:test:91,negative,11,te,61,test,F0,61,constant_mismatch
1,7.139163017272949,1,F0:test:416,positive,11,te,60,test,F0,60,identity
1,6.852081298828125,1,F0:test:398,positive,11,te,60,test,F0,60,identity
1,4.536981582641602,1,F0:test:56,positive,11,te,60,test,F0,60,identity
1,6.331291198730469,1,F0:test:118,positive,11,te,60,test,F0,60,identity
1,11.443907737731934,1,F0:test:439,negative,11,te,61,test,F0,61,constant_mismatch
1,5.886330604553223,1,F0:test:380,positive,11,te,60,test,F0,60,identity
1,6.277359962463379,1,F0:test:454,positive,11,te,60,test,F0,60,identity
1,6.595947265625,1,F0:test:306,positive,11,te,60,test,F0,60,identity
1,11.896491527557373,1,F0:test:287,negative,11,te,61,test,F0,61,constant_mismatch
1,11.682803630828857,1,F0:test:353,negative,11,te,61,test,F0,61,predicate_mismatch
1,11.959568500518799,1,F0:test:361,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.992108345031738,1,F0:test:90,positive,11,te,60,test,F0,60,identity
1,7.374595642089844,1,F0:test:168,positive,11,te,60,test,F0,60,identity
1,7.665388107299805,1,F0:test:460,positive,11,te,60,test,F0,60,identity
1,7.648625373840332,1,F0:test:340,positive,11,te,60,test,F0,60,identity
1,6.2824249267578125,1,F0:test:308,positive,11,te,60,test,F0,60,identity
1,8.63668155670166,1,F0:test:196,positive,11,te,60,test,F0,60,identity
1,9.300982475280762,1,F0:test:161,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.302151203155518,1,F0:test:303,negative,11,te,61,test,F0,61,constant_mismatch
1,10.156376838684082,1,F0:test:300,positive,11,te,60,test,F0,60,identity
1,13.742228269577026,1,F0:test:15,negative,11,te,61,test,F0,61,constant_mismatch
1,12.582718849182129,1,F0:test:233,negative,11,te,61,test,F0,61,predicate_mismatch
1,3.845541000366211,1,F0:test:428,positive,11,te,60,test,F0,60,identity
1,6.013528823852539,1,F0:test:462,positive,11,te,60,test,F0,60,identity
1,13.268240213394165,1,F0:test:293,negative,11,te,61,test,F0,61,predicate_mismatch
1,6.197083473205566,1,F0:test:228,positive,11,te,60,test,F0,60,identity
1,12.909727573394775,1,F0:test:231,negative,11,te,61,test,F0,61,constant_mismatch
1,13.19780969619751,1,F0:test:473,negative,11,te,61,test,F0,61,predicate_mismatch
1,9.609509468078613,1,F0:test:277,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.038480758666992,1,F0:test:407,negative,11,te,61,test,F0,61,constant_mismatch
1,6.197083473205566,1,F0:test:426,positive,11,te,60,test,F0,60,identity
1,11.25451946258545,1,F0:test:153,negative,11,te,61,test,F0,61,predicate_mismatch
1,9.231037139892578,1,F0:test:208,positive,11,te,60,test,F0,60,identity
1,11.821528434753418,1,F0:test:469,negative,11,te,61,test,F0,61,predicate_mismatch
1,11.751893520355225,1,F0:test:329,negative,11,te,61,test,F0,61,predicate_mismatch
1,8.893660545349121,1,F0:test:92,positive,11,te,60,test,F0,60,identity
1,10.679248809814453,1,F0:test:86,positive,11,te,60,test,F0,60,identity
1,12.256549835205078,1,F0:test:177,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.519021987915039,1,F0:test:137,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.116070747375488,1,F0:test:22,positive,11,te,60,test,F0,60,identity
1,12.166471481323242,1,F0:test:217,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.09445571899414,1,F0:test:417,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.659972190856934,1,F0:test:459,negative,11,te,61,test,F0,61,constant_mismatch
1,12.856123924255371,1,F0:test:493,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.760685920715332,1,F0:test:409,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.069141387939453,1,F0:test:242,positive,11,te,60,test,F0,60,identity
1,12.469841480255127,1,F0:test:229,negative,11,te,61,test,F0,61,predicate_mismatch
1,8.42945384979248,1,F0:test:234,positive,11,te,60,test,F0,60,identity
1,13.400083899497986,1,F0:test:133,negative,11,te,61,test,F0,61,predicate_mismatch
1,8.01729440689087,1,F0:test:23,negative,11,te,61,test,F0,61,constant_mismatch
1,11.662560939788818,1,F0:test:47,negative,11,te,61,test,F0,61,constant_mismatch
1,7.1188459396362305,1,F0:test:378,positive,11,te,60,test,F0,60,identity
1,11.89290475845337,1,F0:test:274,positive,11,te,60,test,F0,60,identity
1,9.995505332946777,1,F0:test:269,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.650848865509033,1,F0:test:347,negative,11,te,61,test,F0,61,constant_mismatch
1,12.633325576782227,1,F0:test:135,negative,11,te,61,test,F0,61,constant_mismatch
1,6.979428291320801,1,F0:test:472,positive,11,te,60,test,F0,60,identity
1,6.2630109786987305,1,F0:test:490,positive,11,te,60,test,F0,60,identity
1,14.126914275810122,1,F0:test:435,negative,11,te,61,test,F0,61,constant_mismatch
1,10.370082378387451,1,F0:test:247,negative,11,te,61,test,F0,61,constant_mismatch
1,9.271812438964844,1,F0:test:486,positive,11,te,60,test,F0,60,identity
1,10.213158130645752,1,F0:test:501,negative,11,te,61,test,F0,61,predicate_mismatch
1,11.496012210845947,1,F0:test:207,negative,11,te,61,test,F0,61,constant_mismatch
1,13.149420738220215,1,F0:test:349,negative,11,te,61,test,F0,61,predicate_mismatch
1,9.428931713104248,1,F0:test:61,negative,11,te,61,test,F0,61,predicate_mismatch
1,11.341526985168457,1,F0:test:43,negative,11,te,61,test,F0,61,constant_mismatch
1,10.587246417999268,1,F0:test:323,negative,11,te,61,test,F0,61,constant_mismatch
1,12.4871244430542,1,F0:test:88,positive,11,te,60,test,F0,60,identity
1,4.701963424682617,1,F0:test:468,positive,11,te,60,test,F0,60,identity
1,4.536981582641602,1,F0:test:128,positive,11,te,60,test,F0,60,identity
1,5.893303871154785,1,F0:test:140,positive,11,te,60,test,F0,60,identity
1,7.501317024230957,1,F0:test:338,positive,11,te,60,test,F0,60,identity
1,8.142010688781738,1,F0:test:77,negative,11,te,61,test,F0,61,predicate_mismatch
1,7.211397171020508,1,F0:test:273,negative,11,te,61,test,F0,61,predicate_mismatch
1,12.414663791656494,1,F0:test:305,negative,11,te,61,test,F0,61,predicate_mismatch
1,10.590594291687012,1,F0:test:479,negative,11,te,61,test,F0,61,constant_mismatch
1,8.333269119262695,1,F0:test:330,positive,11,te,60,test,F0,60,identity
1,11.108288764953613,1,F0:test:437,negative,11,te,61,test,F0,61,predicate_mismatch
