correct,example_id,failure_reason,label,model_seed,oracle_substitution,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F2:validation:584,,binding,11,23=20,20,validation,F2,20,12.336879253387451,canonical_functor_control,1,20
1,F2:validation:32,,binding,11,18=20,20,validation,F2,20,12.04730224609375,reversed_functor_control,1,20
1,F2:validation:315,symbol_mismatch,failure,11,,28,validation,F2,28,11.043215274810791,reversed_functor_control,1,28
1,F2:validation:499,symbol_mismatch,failure,11,,28,validation,F2,28,11.333163261413574,canonical_functor_control,1,28
1,F2:validation:529,symbol_mismatch,failure,11,,28,validation,F2,28,9.967326164245605,canonical_predicate_control,1,28
1,F2:validation:205,symbol_mismatch,failure,11,,28,validation,F2,28,12.408682346343994,canonical_functor_control,1,28
1,F2:validation:224,,binding,11,18=20,20,validation,F2,20,12.198238134384155,reversed_functor_control,1,20
1,F2:validation:601,symbol_mismatch,failure,11,,28,validation,F2,28,12.467897415161133,reversed_functor_control,1,28
1,F2:validation:36,,binding,11,20=22,22,validation,F2,22,9.27598524093628,reversed_functor_control,1,22
1,F2:validation:495,symbol_mismatch,failure,11,,28,validation,F2,28,11.50232982635498,canonical_functor_control,1,28
1,F2:validation:256,,binding,11,22=24,24,validation,F2,24,8.401766777038574,canonical_predicate_control,1,24
1,F2:validation:14,,binding,11,18=23,23,validation,F2,23,12.393507719039917,canonical_functor_control,1,23
1,F2:validation:262,,binding,11,16=27,27,validation,F2,27,10.026596069335938,canonical_predicate_control,1,27
1,F2:validation:251,symbol_mismatch,failure,11,,28,validation,F2,28,13.284751415252686,canonical_predicate_control,1,28
1,F2:validation:75,symbol_mismatch,failure,11,,28,validation,F2,28,11.221292495727539,reversed_predicate_control,1,28
1,F2:validation:396,,binding,11,21=22,22,validation,F2,22,12.8628249168396,canonical_functor_control,1,22
1,F2:validation:450,,binding,11,24=25,25,validation,F2,25,11.950789451599121,canonical_predicate_control,1,25
1,F2:validation:102,,binding,11,24=19,19,validation,F2,19,11.663012981414795,canonical_functor_control,1,19
1,F2:validation:413,symbol_mismatch,failure,11,,28,validation,F2,28,11.424980163574219,reversed_functor_control,1,28
1,F2:validation:31,symbol_mismatch,failure,11,,28,validation,F2,28,11.555365562438965,reversed_functor_control,1,28
1,F2:validation:289,symbol_mismatch,failure,11,,28,validation,F2,28,13.395503044128418,canonical_functor_control,1,28
1,F2:validation:19,symbol_mismatch,failure,11,,28,validation,F2,28,11.158294677734375,canonical_functor_control,1,28
1,F2:validation:596,,binding,11,20=26,26,validation,F2,26,11.829139232635498,canonical_functor_control,1,26
1,F2:validation:515,symbol_mismatch,failure,11,,28,validation,F2,28,11.786070346832275,reversed_functor_control,1,28
1,F2:validation:165,symbol_mismatch,failure,11,,28,validation,F2,28,11.769120216369629,canonical_predicate_control,1,28
1,F2:validation:274,,binding,11,22=21,21,validation,F2,21,9.085964679718018,reversed_predicate_control,1,21
1,F2:validation:550,,binding,11,20=27,27,validation,F2,27,11.48367166519165,canonical_predicate_control,1,27
1,F2:validation:671,symbol_mismatch,failure,11,,28,validation,F2,28,12.887621879577637,reversed_predicate_control,1,28
1,F2:validation:721,symbol_mismatch,failure,11,,28,validation,F2,28,12.322731494903564,canonical_predicate_control,1,28
1,F2:validation:364,,binding,11,24=18,18,validation,F2,18,10.499210834503174,reversed_predicate_control,1,18
1,F2:validation:163,symbol_mismatch,failure,11,,28,validation,F2,28,13.180498600006104,canonical_predicate_control,1,28
1,F2:validation:708,,binding,11,21=22,22,validation,F2,22,12.17846393585205,reversed_functor_control,1,22
1,F2:validation:117,symbol_mismatch,failure,11,,28,validation,F2,28,11.650562286376953,canonical_functor_control,1,28
1,F2:validation:266,,binding,11,19=17,17,validation,F2,17,10.537119388580322,reversed_predicate_control,1,17
1,F2:validation:4,,binding,11,16=18,18,validation,F2,18,10.32130241394043,canonical_functor_control,1,18
1,F2:validation:39,symbol_mismatch,failure,11,,28,validation,F2,28,11.21654462814331,reversed_functor_control,1,28
1,F2:validation:398,,binding,11,18=23,23,validation,F2,23,12.55215859413147,canonical_functor_control,1,23
1,F2:validation:461,symbol_mismatch,failure,11,,28,validation,F2,28,11.516496181488037,reversed_predicate_control,1,28
1,F2:validation:26,,binding,11,24=17,17,validation,F2,17,9.803987503051758,reversed_functor_control,1,17
1,F2:validation:270,,binding,11,27=19,19,validation,F2,19,11.976975917816162,reversed_predicate_control,1,19
1,F2:validation:730,,binding,11,19=21,21,validation,F2,21,11.08611536026001,canonical_predicate_control,1,21
1,F2:validation:119,symbol_mismatch,failure,11,,28,validation,F2,28,13.174469470977783,canonical_functor_control,1,28
1,F2:validation:15,symbol_mismatch,failure,11,,28,validation,F2,28,10.69701862335205,canonical_functor_control,1,28
1,F2:validation:242,,binding,11,25=17,17,validation,F2,17,11.30047607421875,canonical_predicate_control,1,17
1,F2:validation:2,,binding,11,20=17,17,validation,F2,17,9.446978092193604,canonical_functor_control,1,17
1,F2:validation:614,,binding,11,20=23,23,validation,F2,23,10.870885848999023,reversed_functor_control,1,23
1,F2:validation:183,symbol_mismatch,failure,11,,28,validation,F2,28,11.482741355895996,reversed_predicate_control,1,28
1,F2:validation:83,symbol_mismatch,failure,11,,28,validation,F2,28,13.310844898223877,reversed_predicate_control,1,28
1,F2:validation:187,symbol_mismatch,failure,11,,28,validation,F2,28,13.406282424926758,reversed_predicate_control,1,28
1,F2:validation:28,,binding,11,23=18,18,validation,F2,18,13.620553970336914,reversed_functor_control,1,18
1,F2:validation:71,symbol_mismatch,failure,11,,28,validation,F2,28,13.785400867462158,canonical_predicate_control,1,28
1,F2:validation:431,symbol_mismatch,failure,11,,28,validation,F2,28,11.965993404388428,reversed_functor_control,1,28
1,F2:validation:111,symbol_mismatch,failure,11,,28,validation,F2,28,11.427867412567139,canonical_functor_control,1,28
1,F2:validation:327,symbol_mismatch,failure,11,,28,validation,F2,28,11.126933097839355,reversed_functor_control,1,28
1,F2:validation:90,,binding,11,18=25,25,validation,F2,25,8.99787712097168,reversed_predicate_control,1,25
1,F2:validation:184,,binding,11,26=24,24,validation,F2,24,13.332611083984375,reversed_predicate_control,1,24
1,F2:validation:626,,binding,11,21=17,17,validation,F2,17,10.403269290924072,canonical_predicate_control,1,17
1,F2:validation:676,,binding,11,22=18,18,validation,F2,18,10.593444347381592,canonical_functor_control,1,18
1,F2:validation:731,symbol_mismatch,failure,11,,28,validation,F2,28,13.65619707107544,canonical_predicate_control,1,28
1,F2:validation:25,symbol_mismatch,failure,11,,28,validation,F2,28,12.410529613494873,reversed_functor_control,1,28
1,F2:validation:265,symbol_mismatch,failure,11,,28,validation,F2,28,13.107828140258789,reversed_predicate_control,1,28
1,F2:validation:45,symbol_mismatch,failure,11,,28,validation,F2,28,10.850020408630371,reversed_functor_control,1,28
1,F2:validation:86,,binding,11,17=23,23,validation,F2,23,11.366374969482422,reversed_predicate_control,1,23
1,F2:validation:615,symbol_mismatch,failure,11,,28,validation,F2,28,12.108312129974365,reversed_functor_control,1,28
1,F2:validation:104,,binding,11,17=20,20,validation,F2,20,12.436627388000488,canonical_functor_control,1,20
1,F2:validation:574,,binding,11,20=27,27,validation,F2,27,11.767175674438477,reversed_predicate_control,1,27
1,F2:validation:582,,binding,11,23=19,19,validation,F2,19,9.566471099853516,canonical_functor_control,1,19
1,F2:validation:20,,binding,11,16=26,26,validation,F2,26,11.142338752746582,canonical_functor_control,1,26
1,F2:validation:253,symbol_mismatch,failure,11,,28,validation,F2,28,11.66472339630127,canonical_predicate_control,1,28
1,F2:validation:438,,binding,11,22=19,19,validation,F2,19,10.91411542892456,canonical_predicate_control,1,19
1,F2:validation:245,symbol_mismatch,failure,11,,28,validation,F2,28,11.966063022613525,canonical_predicate_control,1,28
1,F2:validation:424,,binding,11,25=24,24,validation,F2,24,11.085587501525879,reversed_functor_control,1,24
1,F2:validation:156,,binding,11,21=22,22,validation,F2,22,12.572773933410645,canonical_predicate_control,1,22
1,F2:validation:693,symbol_mismatch,failure,11,,28,validation,F2,28,11.77779769897461,canonical_functor_control,1,28
1,F2:validation:38,,binding,11,19=23,23,validation,F2,23,10.451582431793213,reversed_functor_control,1,23
1,F2:validation:638,,binding,11,19=23,23,validation,F2,23,11.726629972457886,canonical_predicate_control,1,23
1,F2:validation:120,,binding,11,23=16,16,validation,F2,16,10.237419128417969,reversed_functor_control,1,16
1,F2:validation:658,,binding,11,27=21,21,validation,F2,21,10.471030235290527,reversed_predicate_control,1,21
1,F2:validation:310,,binding,11,17=27,27,validation,F2,27,13.119776725769043,canonical_functor_control,1,27
1,F2:validation:357,symbol_mismatch,failure,11,,28,validation,F2,28,10.705227375030518,canonical_predicate_control,1,28
1,F2:validation:53,symbol_mismatch,failure,11,,28,validation,F2,28,11.374446868896484,canonical_predicate_control,1,28
1,F2:validation:470,,binding,11,16=23,23,validation,F2,23,11.308260440826416,reversed_predicate_control,1,23
1,F2:validation:281,symbol_mismatch,failure,11,,28,validation,F2,28,11.8956618309021,reversed_predicate_control,1,28
1,F2:validation:170,,binding,11,23=17,17,validation,F2,17,11.691830158233643,reversed_predicate_control,1,17
1,F2:validation:627,symbol_mismatch,failure,11,,28,validation,F2,28,11.825640201568604,canonical_predicate_control,1,28
1,F2:validation:426,,binding,11,19=25,25,validation,F2,25,9.979103088378906,reversed_functor_control,1,25
1,F2:validation:623,symbol_mismatch,failure,11,,28,validation,F2,28,13.268627166748047,reversed_functor_control,1,28
1,F2:validation:98,,binding,11,24=17,17,validation,F2,17,9.185752391815186,canonical_functor_control,1,17
1,F2:validation:516,,binding,11,20=22,22,validation,F2,22,9.394287586212158,reversed_functor_control,1,22
1,F2:validation:743,symbol_mismatch,failure,11,,28,validation,F2,28,11.831932544708252,canonical_predicate_control,1,28
1,F2:validation:147,symbol_mismatch,failure,11,,28,validation,F2,28,11.214490413665771,canonical_predicate_control,1,28
1,F2:validation:683,symbol_mismatch,failure,11,,28,validation,F2,28,13.218865871429443,canonical_functor_control,1,28
1,F2:validation:402,,binding,11,22=25,25,validation,F2,25,12.90928840637207,canonical_functor_control,1,25
1,F2:validation:304,,binding,11,22=24,24,validation,F2,24,8.211408615112305,canonical_functor_control,1,24
1,F2:validation:445,symbol_mismatch,failure,11,,28,validation,F2,28,11.70068073272705,canonical_predicate_control,1,28
1,F2:validation:318,,binding,11,20=19,19,validation,F2,19,12.541329383850098,reversed_functor_control,1,19
1,F2:validation:645,symbol_mismatch,failure,11,,28,validation,F2,28,12.123429298400879,canonical_predicate_control,1,28
1,F2:validation:9,symbol_mismatch,failure,11,,28,validation,F2,28,10.542232036590576,canonical_functor_control,1,28
1,F2:validation:709,symbol_mismatch,failure,11,,28,validation,F2,28,12.47333812713623,reversed_functor_control,1,28
1,F2:validation:169,symbol_mismatch,failure,11,,28,validation,F2,28,12.392073631286621,reversed_predicate_control,1,28
1,F2:validation:620,,binding,11,23=26,26,validation,F2,26,10.568577766418457,reversed_functor_control,1,26
1,F2:validation:482,,binding,11,19=17,17,validation,F2,17,10.475338459014893,canonical_functor_control,1,17
1,F2:validation:475,symbol_mismatch,failure,11,,28,validation,F2,28,13.41798448562622,reversed_predicate_control,1,28
1,F2:validation:124,,binding,11,27=18,18,validation,F2,18,11.862613201141357,reversed_functor_control,1,18
1,F2:validation:405,symbol_mismatch,failure,11,,28,validation,F2,28,10.74428653717041,canonical_functor_control,1,28
1,F2:validation:275,symbol_mismatch,failure,11,,28,validation,F2,28,13.22685432434082,reversed_predicate_control,1,28
1,F2:validation:210,,binding,11,23=25,25,validation,F2,25,11.134206295013428,canonical_functor_control,1,25
1,F2:validation:268,,binding,11,22=18,18,validation,F2,18,10.630717277526855,reversed_predicate_control,1,18
1,F2:validation:592,,binding,11,22=24,24,validation,F2,24,8.214859962463379,canonical_functor_control,1,24
1,F2:validation:308,,binding,11,21=26,26,validation,F2,26,11.78883695602417,canonical_functor_control,1,26
1,F2:validation:212,,binding,11,17=26,26,validation,F2,26,11.12862753868103,canonical_functor_control,1,26
1,F2:validation:279,symbol_mismatch,failure,11,,28,validation,F2,28,12.423493385314941,reversed_predicate_control,1,28
1,F2:validation:40,,binding,11,20=24,24,validation,F2,24,10.571568489074707,reversed_functor_control,1,24
1,F2:validation:276,,binding,11,20=22,22,validation,F2,22,8.81020975112915,reversed_predicate_control,1,22
1,F2:validation:89,symbol_mismatch,failure,11,,28,validation,F2,28,10.996339797973633,reversed_predicate_control,1,28
1,F2:validation:261,symbol_mismatch,failure,11,,28,validation,F2,28,10.79369068145752,canonical_predicate_control,1,28
1,F2:validation:174,,binding,11,21=19,19,validation,F2,19,9.968104362487793,reversed_predicate_control,1,19
1,F2:validation:460,,binding,11,26=18,18,validation,F2,18,9.991755485534668,reversed_predicate_control,1,18
1,F2:validation:758,,binding,11,26=23,23,validation,F2,23,7.921570777893066,reversed_predicate_control,1,23
1,F2:validation:267,symbol_mismatch,failure,11,,28,validation,F2,28,12.18476676940918,reversed_predicate_control,1,28
1,F2:validation:417,symbol_mismatch,failure,11,,28,validation,F2,28,11.141800880432129,reversed_functor_control,1,28
1,F2:validation:393,symbol_mismatch,failure,11,,28,validation,F2,28,11.559606552124023,canonical_functor_control,1,28
1,F2:validation:474,,binding,11,26=25,25,validation,F2,25,10.35375690460205,reversed_predicate_control,1,25
1,F2:validation:59,symbol_mismatch,failure,11,,28,validation,F2,28,12.217866897583008,canonical_predicate_control,1,28
1,F2:validation:399,symbol_mismatch,failure,11,,28,validation,F2,28,10.804971694946289,canonical_functor_control,1,28
1,F2:validation:510,,binding,11,22=19,19,validation,F2,19,10.650741577148438,reversed_functor_control,1,19
1,F2:validation:244,,binding,11,25=18,18,validation,F2,18,10.651085376739502,canonical_predicate_control,1,18
1,F2:validation:313,symbol_mismatch,failure,11,,28,validation,F2,28,11.302948951721191,reversed_functor_control,1,28
1,F2:validation:33,symbol_mismatch,failure,11,,28,validation,F2,28,10.969736576080322,reversed_functor_control,1,28
1,F2:validation:646,,binding,11,16=27,27,validation,F2,27,9.731338500976562,canonical_predicate_control,1,27
1,F2:validation:674,,binding,11,19=17,17,validation,F2,17,10.390945434570312,canonical_functor_control,1,17
1,F2:validation:533,symbol_mismatch,failure,11,,28,validation,F2,28,11.31620979309082,canonical_predicate_control,1,28
1,F2:validation:747,symbol_mismatch,failure,11,,28,validation,F2,28,12.865974426269531,reversed_predicate_control,1,28
1,F2:validation:639,symbol_mismatch,failure,11,,28,validation,F2,28,12.196761131286621,canonical_predicate_control,1,28
1,F2:validation:113,symbol_mismatch,failure,11,,28,validation,F2,28,10.89658260345459,canonical_functor_control,1,28
1,F2:validation:277,symbol_mismatch,failure,11,,28,validation,F2,28,12.57839298248291,reversed_predicate_control,1,28
1,F2:validation:93,symbol_mismatch,failure,11,,28,validation,F2,28,10.842380046844482,reversed_predicate_control,1,28
1,F2:validation:757,symbol_mismatch,failure,11,,28,validation,F2,28,11.483045101165771,reversed_predicate_control,1,28
1,F2:validation:585,symbol_mismatch,failure,11,,28,validation,F2,28,11.448740005493164,canonical_functor_control,1,28
1,F2:validation:106,,binding,11,27=21,21,validation,F2,21,8.934617519378662,canonical_functor_control,1,21
1,F2:validation:621,symbol_mismatch,failure,11,,28,validation,F2,28,12.06206464767456,reversed_functor_control,1,28
1,F2:validation:359,symbol_mismatch,failure,11,,28,validation,F2,28,10.822571277618408,canonical_predicate_control,1,28
1,F2:validation:144,,binding,11,18=16,16,validation,F2,16,10.009119987487793,canonical_predicate_control,1,16
1,F2:validation:409,symbol_mismatch,failure,11,,28,validation,F2,28,13.039346694946289,reversed_functor_control,1,28
1,F2:validation:42,,binding,11,24=25,25,validation,F2,25,11.611003398895264,reversed_functor_control,1,25
1,F2:validation:192,,binding,11,23=16,16,validation,F2,16,10.62685489654541,canonical_functor_control,1,16
1,F2:validation:654,,binding,11,17=19,19,validation,F2,19,12.512334823608398,reversed_predicate_control,1,19
1,F2:validation:411,symbol_mismatch,failure,11,,28,validation,F2,28,12.073984622955322,reversed_functor_control,1,28
1,F2:validation:506,,binding,11,24=17,17,validation,F2,17,10.20234727859497,reversed_functor_control,1,17
1,F2:validation:622,,binding,11,21=27,27,validation,F2,27,11.13532543182373,reversed_functor_control,1,27
1,F2:validation:512,,binding,11,17=20,20,validation,F2,20,12.868360996246338,reversed_functor_control,1,20
1,F2:validation:427,symbol_mismatch,failure,11,,28,validation,F2,28,12.567170143127441,reversed_functor_control,1,28
1,F2:validation:8,,binding,11,22=20,20,validation,F2,20,10.435223579406738,canonical_functor_control,1,20
1,F2:validation:504,,binding,11,19=16,16,validation,F2,16,9.849918365478516,reversed_functor_control,1,16
1,F2:validation:451,symbol_mismatch,failure,11,,28,validation,F2,28,12.421270847320557,canonical_predicate_control,1,28
1,F2:validation:446,,binding,11,22=23,23,validation,F2,23,10.334336757659912,canonical_predicate_control,1,23
1,F2:validation:91,symbol_mismatch,failure,11,,28,validation,F2,28,13.080517292022705,reversed_predicate_control,1,28
1,F2:validation:509,symbol_mismatch,failure,11,,28,validation,F2,28,11.821512222290039,reversed_functor_control,1,28
1,F2:validation:698,,binding,11,27=17,17,validation,F2,17,11.301355838775635,reversed_functor_control,1,17
1,F2:validation:214,,binding,11,18=27,27,validation,F2,27,10.770904541015625,canonical_functor_control,1,27
1,F2:validation:491,symbol_mismatch,failure,11,,28,validation,F2,28,13.205744743347168,canonical_functor_control,1,28
1,F2:validation:551,symbol_mismatch,failure,11,,28,validation,F2,28,13.033196926116943,canonical_predicate_control,1,28
1,F2:validation:494,,binding,11,20=23,23,validation,F2,23,10.123600482940674,canonical_functor_control,1,23
1,F2:validation:753,symbol_mismatch,failure,11,,28,validation,F2,28,12.063952445983887,reversed_predicate_control,1,28
1,F2:validation:425,symbol_mismatch,failure,11,,28,validation,F2,28,10.873366355895996,reversed_functor_control,1,28
1,F2:validation:355,symbol_mismatch,failure,11,,28,validation,F2,28,12.583669662475586,canonical_predicate_control,1,28
1,F2:validation:312,,binding,11,19=16,16,validation,F2,16,9.85476016998291,reversed_functor_control,1,16
1,F2:validation:376,,binding,11,18=24,24,validation,F2,24,10.698626518249512,reversed_predicate_control,1,24
1,F2:validation:429,symbol_mismatch,failure,11,,28,validation,F2,28,11.888613224029541,reversed_functor_control,1,28
1,F2:validation:372,,binding,11,26=22,22,validation,F2,22,10.146305561065674,reversed_predicate_control,1,22
1,F2:validation:385,symbol_mismatch,failure,11,,28,validation,F2,28,13.42648458480835,canonical_functor_control,1,28
1,F2:validation:238,,binding,11,20=27,27,validation,F2,27,12.168776988983154,reversed_functor_control,1,27
1,F2:validation:588,,binding,11,25=22,22,validation,F2,22,14.776240825653076,canonical_functor_control,1,22
1,F2:validation:454,,binding,11,19=27,27,validation,F2,27,11.321553230285645,canonical_predicate_control,1,27
1,F2:validation:55,symbol_mismatch,failure,11,,28,validation,F2,28,10.871599197387695,canonical_predicate_control,1,28
1,F2:validation:610,,binding,11,20=21,21,validation,F2,21,10.36165189743042,reversed_functor_control,1,21
1,F2:validation:518,,binding,11,21=23,23,validation,F2,23,10.414906978607178,reversed_functor_control,1,23
1,F2:validation:717,symbol_mismatch,failure,11,,28,validation,F2,28,11.539550304412842,reversed_functor_control,1,28
1,F2:validation:672,,binding,11,20=16,16,validation,F2,16,9.677233695983887,canonical_functor_control,1,16
1,F2:validation:606,,binding,11,17=19,19,validation,F2,19,12.597674369812012,reversed_functor_control,1,19
1,F2:validation:384,,binding,11,17=16,16,validation,F2,16,8.92669677734375,canonical_functor_control,1,16
1,F2:validation:343,symbol_mismatch,failure,11,,28,validation,F2,28,10.960536003112793,canonical_predicate_control,1,28
1,F2:validation:604,,binding,11,23=18,18,validation,F2,18,13.350806713104248,reversed_functor_control,1,18
1,F2:validation:285,symbol_mismatch,failure,11,,28,validation,F2,28,11.586033821105957,reversed_predicate_control,1,28
1,F2:validation:597,symbol_mismatch,failure,11,,28,validation,F2,28,11.07556962966919,canonical_functor_control,1,28
1,F2:validation:609,symbol_mismatch,failure,11,,28,validation,F2,28,11.601203918457031,reversed_functor_control,1,28
1,F2:validation:524,,binding,11,19=26,26,validation,F2,26,10.514195442199707,reversed_functor_control,1,26
1,F2:validation:331,symbol_mismatch,failure,11,,28,validation,F2,28,11.73786735534668,reversed_functor_control,1,28
1,F2:validation:656,,binding,11,22=20,20,validation,F2,20,8.623104095458984,reversed_predicate_control,1,20
1,F2:validation:635,symbol_mismatch,failure,11,,28,validation,F2,28,13.444366931915283,canonical_predicate_control,1,28
1,F2:validation:686,,binding,11,26=23,23,validation,F2,23,9.013253211975098,canonical_functor_control,1,23
1,F2:validation:632,,binding,11,23=20,20,validation,F2,20,12.37157416343689,canonical_predicate_control,1,20
1,F2:validation:465,symbol_mismatch,failure,11,,28,validation,F2,28,11.130133628845215,reversed_predicate_control,1,28
1,F2:validation:92,,binding,11,27=26,26,validation,F2,26,10.858531475067139,reversed_predicate_control,1,26
1,F2:validation:319,symbol_mismatch,failure,11,,28,validation,F2,28,11.427580833435059,reversed_functor_control,1,28
1,F2:validation:749,symbol_mismatch,failure,11,,28,validation,F2,28,11.90574598312378,reversed_predicate_control,1,28
1,F2:validation:360,,binding,11,22=16,16,validation,F2,16,11.160705089569092,reversed_predicate_control,1,16
1,F2:validation:503,symbol_mismatch,failure,11,,28,validation,F2,28,12.600328922271729,canonical_functor_control,1,28
1,F2:validation:353,symbol_mismatch,failure,11,,28,validation,F2,28,11.63136911392212,canonical_predicate_control,1,28
1,F2:validation:302,,binding,11,26=23,23,validation,F2,23,9.042101383209229,canonical_functor_control,1,23
1,F2:validation:599,symbol_mismatch,failure,11,,28,validation,F2,28,13.273026466369629,canonical_functor_control,1,28
1,F2:validation:154,,binding,11,16=21,21,validation,F2,21,10.6554856300354,canonical_predicate_control,1,21
1,F2:validation:754,,binding,11,16=21,21,validation,F2,21,11.30351209640503,reversed_predicate_control,1,21
1,F2:validation:27,symbol_mismatch,failure,11,,28,validation,F2,28,11.009982109069824,reversed_functor_control,1,28
1,F2:validation:537,symbol_mismatch,failure,11,,28,validation,F2,28,11.645946025848389,canonical_predicate_control,1,28
1,F2:validation:420,,binding,11,27=22,22,validation,F2,22,12.199397563934326,reversed_functor_control,1,22
1,F2:validation:68,,binding,11,24=26,26,validation,F2,26,8.596619606018066,canonical_predicate_control,1,26
1,F2:validation:416,,binding,11,25=20,20,validation,F2,20,11.105094909667969,reversed_functor_control,1,20
1,F2:validation:216,,binding,11,23=16,16,validation,F2,16,10.380683898925781,reversed_functor_control,1,16
1,F2:validation:690,,binding,11,26=25,25,validation,F2,25,11.103293418884277,canonical_functor_control,1,25
1,F2:validation:233,symbol_mismatch,failure,11,,28,validation,F2,28,11.269903659820557,reversed_functor_control,1,28
1,F2:validation:764,,binding,11,16=26,26,validation,F2,26,11.093409061431885,reversed_predicate_control,1,26
1,F2:validation:56,,binding,11,24=20,20,validation,F2,20,9.444689750671387,canonical_predicate_control,1,20
1,F2:validation:666,,binding,11,23=25,25,validation,F2,25,10.688062191009521,reversed_predicate_control,1,25
1,F2:validation:412,,binding,11,23=18,18,validation,F2,18,13.54994535446167,reversed_functor_control,1,18
1,F2:validation:354,,binding,11,17=25,25,validation,F2,25,10.817722797393799,canonical_predicate_control,1,25
1,F2:validation:722,,binding,11,24=17,17,validation,F2,17,7.803713798522949,canonical_predicate_control,1,17
1,F2:validation:179,symbol_mismatch,failure,11,,28,validation,F2,28,11.333487510681152,reversed_predicate_control,1,28
1,F2:validation:209,symbol_mismatch,failure,11,,28,validation,F2,28,11.049547672271729,canonical_functor_control,1,28
1,F2:validation:296,,binding,11,16=20,20,validation,F2,20,11.233227252960205,canonical_functor_control,1,20
1,F2:validation:325,symbol_mismatch,failure,11,,28,validation,F2,28,12.257829666137695,reversed_functor_control,1,28
1,F2:validation:576,,binding,11,27=16,16,validation,F2,16,8.558077812194824,canonical_functor_control,1,16
1,F2:validation:94,,binding,11,18=27,27,validation,F2,27,11.008004188537598,reversed_predicate_control,1,27
1,F2:validation:651,symbol_mismatch,failure,11,,28,validation,F2,28,12.637067317962646,reversed_predicate_control,1,28
1,F2:validation:382,,binding,11,21=27,27,validation,F2,27,11.531020641326904,reversed_predicate_control,1,27
1,F2:validation:462,,binding,11,24=19,19,validation,F2,19,11.515514373779297,reversed_predicate_control,1,19
1,F2:validation:131,symbol_mismatch,failure,11,,28,validation,F2,28,12.429932594299316,reversed_functor_control,1,28
1,F2:validation:631,symbol_mismatch,failure,11,,28,validation,F2,28,11.419807434082031,canonical_predicate_control,1,28
1,F2:validation:239,symbol_mismatch,failure,11,,28,validation,F2,28,12.092894554138184,reversed_functor_control,1,28
1,F2:validation:164,,binding,11,23=26,26,validation,F2,26,10.366269588470459,canonical_predicate_control,1,26
1,F2:validation:380,,binding,11,22=26,26,validation,F2,26,10.916309833526611,reversed_predicate_control,1,26
1,F2:validation:667,symbol_mismatch,failure,11,,28,validation,F2,28,13.082233428955078,reversed_predicate_control,1,28
1,F2:validation:379,symbol_mismatch,failure,11,,28,validation,F2,28,13.099506378173828,reversed_predicate_control,1,28
1,F2:validation:377,symbol_mismatch,failure,11,,28,validation,F2,28,11.852479457855225,reversed_predicate_control,1,28
1,F2:validation:254,,binding,11,20=23,23,validation,F2,23,10.205439567565918,canonical_predicate_control,1,23
1,F2:validation:18,,binding,11,17=25,25,validation,F2,25,11.078855514526367,canonical_functor_control,1,25
1,F2:validation:689,symbol_mismatch,failure,11,,28,validation,F2,28,11.437137126922607,canonical_functor_control,1,28
1,F2:validation:608,,binding,11,17=20,20,validation,F2,20,12.699382066726685,reversed_functor_control,1,20
1,F2:validation:1,symbol_mismatch,failure,11,,28,validation,F2,28,13.573555946350098,canonical_functor_control,1,28
1,F2:validation:697,symbol_mismatch,failure,11,,28,validation,F2,28,13.009541988372803,reversed_functor_control,1,28
1,F2:validation:655,symbol_mismatch,failure,11,,28,validation,F2,28,11.037930488586426,reversed_predicate_control,1,28
1,F2:validation:737,symbol_mismatch,failure,11,,28,validation,F2,28,12.171864032745361,canonical_predicate_control,1,28
1,F2:validation:407,symbol_mismatch,failure,11,,28,validation,F2,28,13.12051010131836,canonical_functor_control,1,28
1,F2:validation:449,symbol_mismatch,failure,11,,28,validation,F2,28,11.414711952209473,canonical_predicate_control,1,28
1,F2:validation:513,symbol_mismatch,failure,11,,28,validation,F2,28,12.049108505249023,reversed_functor_control,1,28
1,F2:validation:688,,binding,11,16=24,24,validation,F2,24,10.707884788513184,canonical_functor_control,1,24
1,F2:validation:172,,binding,11,17=18,18,validation,F2,18,10.661310195922852,reversed_predicate_control,1,18
1,F2:validation:258,,binding,11,26=25,25,validation,F2,25,10.757845878601074,canonical_predicate_control,1,25
1,F2:validation:523,symbol_mismatch,failure,11,,28,validation,F2,28,12.890279293060303,reversed_functor_control,1,28
1,F2:validation:295,symbol_mismatch,failure,11,,28,validation,F2,28,11.54686164855957,canonical_functor_control,1,28
1,F2:validation:100,,binding,11,20=18,18,validation,F2,18,10.742249011993408,canonical_functor_control,1,18
1,F2:validation:316,,binding,11,17=18,18,validation,F2,18,10.526066780090332,reversed_functor_control,1,18
1,F2:validation:259,symbol_mismatch,failure,11,,28,validation,F2,28,12.38259744644165,canonical_predicate_control,1,28
1,F2:validation:58,,binding,11,20=21,21,validation,F2,21,9.006062984466553,canonical_predicate_control,1,21
1,F2:validation:358,,binding,11,22=27,27,validation,F2,27,11.12897777557373,canonical_predicate_control,1,27
1,F2:validation:61,symbol_mismatch,failure,11,,28,validation,F2,28,11.122271060943604,canonical_predicate_control,1,28
1,F2:validation:368,,binding,11,26=20,20,validation,F2,20,9.941153526306152,reversed_predicate_control,1,20
1,F2:validation:589,symbol_mismatch,failure,11,,28,validation,F2,28,12.02711820602417,canonical_functor_control,1,28
