baseline_target_logprob,component,family,identity,layer,mode,model_id,revision,semantic,syntax,target_logprob_change
-1.2091789245605469,sa,arrow:number,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,number,arrow,-0.0353623628616333
-1.1180896759033203,sa,question:number,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,number,question,-0.010654330253601074
-1.7947602272033691,sa,question:number,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,number,question,-0.03171110153198242
-5.795536518096924,sa,alternation:color,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-0.2602362632751465
-6.354679107666016,sa,alternation:color,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-0.18200302124023438
-0.9904645085334778,sa,mapping:color,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,mapping,-0.04438656568527222
-1.6210979223251343,sa,mapping:color,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,mapping,0.005509376525878906
-0.9352619051933289,sa,arrow:color,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-0.038414061069488525
-0.8412887454032898,sa,arrow:color,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-0.0008714795112609863
-1.0608067512512207,sa,question:color,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,question,-0.004311203956604004
-1.0664517879486084,sa,question:color,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,color,question,-0.0058051347732543945
-7.6103715896606445,sa,alternation:animal,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,alternation,0.1918954849243164
-5.978808403015137,sa,alternation:animal,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,alternation,0.13161659240722656
-0.9913763403892517,sa,mapping:animal,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,mapping,-0.022946298122406006
-0.47812411189079285,sa,mapping:animal,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,mapping,-0.005657672882080078
-1.9513297080993652,sa,arrow:animal,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,arrow,-0.018602609634399414
-0.45036622881889343,sa,arrow:animal,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,arrow,-0.03663274645805359
-0.9468570947647095,sa,question:animal,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,question,-0.007498800754547119
-0.6683844327926636,sa,question:animal,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,animal,question,-0.012969136238098145
-5.789730548858643,sa,alternation:temperature,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,alternation,-0.009747028350830078
-4.5420966148376465,sa,alternation:temperature,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,alternation,-0.1417217254638672
-1.7778632640838623,sa,mapping:temperature,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,mapping,-0.16279006004333496
-0.9940654635429382,sa,mapping:temperature,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,mapping,0.0035203099250793457
-0.5044987201690674,sa,arrow:temperature,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,arrow,0.0938713550567627
-0.45342889428138733,sa,arrow:temperature,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,arrow,0.07916676998138428
-1.3655496835708618,sa,question:temperature,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,question,-0.00030672550201416016
-0.8047061562538147,sa,question:temperature,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,temperature,question,-0.004840075969696045
-6.383781909942627,sa,alternation:magnitude,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,alternation,-0.3023648262023926
-5.4743547439575195,sa,alternation:magnitude,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,alternation,-0.6079397201538086
-1.6120433807373047,sa,mapping:magnitude,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,mapping,-0.10605466365814209
-0.7610409259796143,sa,mapping:magnitude,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,mapping,-0.09083414077758789
-1.6570022106170654,sa,arrow:magnitude,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,arrow,-0.11041831970214844
-1.2091789245605469,sa,arrow:magnitude,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,arrow,-0.004166364669799805
-0.9842269420623779,sa,question:magnitude,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,question,0.008265912532806396
-1.7947602272033691,sa,question:magnitude,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,magnitude,question,-0.0007916688919067383
-6.389556407928467,sa,alternation:geography,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,alternation,-0.13879156112670898
-8.947948455810547,sa,alternation:geography,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,alternation,-0.3269824981689453
-0.20060747861862183,sa,mapping:geography,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,mapping,0.0012952089309692383
-0.25353580713272095,sa,mapping:geography,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,mapping,0.005142301321029663
-0.8250687718391418,sa,arrow:geography,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,arrow,0.0107535719871521
-0.24842847883701324,sa,arrow:geography,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,arrow,-0.01267041265964508
-0.9547438621520996,sa,question:geography,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,question,-0.00033038854598999023
-0.9890044927597046,sa,question:geography,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,geography,question,-0.0009871125221252441
-5.704273223876953,sa,alternation:tense,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,alternation,0.657073974609375
-7.157110691070557,sa,alternation:tense,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,alternation,-0.07911348342895508
-0.5175015926361084,sa,mapping:tense,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,mapping,0.023633688688278198
-0.08342907577753067,sa,mapping:tense,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,mapping,-0.0008058398962020874
-0.257872074842453,sa,arrow:tense,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,arrow,-0.0008851587772369385
-0.22581417858600616,sa,arrow:tense,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,arrow,0.02697707712650299
-0.2638595402240753,sa,question:tense,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,question,0.011727303266525269
-0.25423669815063477,sa,question:tense,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,tense,question,-0.007649213075637817
-3.7919135093688965,sa,alternation:direction,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,alternation,-0.7433028221130371
-4.295517921447754,sa,alternation:direction,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,alternation,0.13900089263916016
-1.278835654258728,sa,mapping:direction,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,mapping,-0.02569580078125
-1.058471918106079,sa,mapping:direction,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,mapping,0.027150750160217285
-0.8880316615104675,sa,arrow:direction,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,arrow,-0.019286513328552246
-0.4481661319732666,sa,arrow:direction,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,arrow,0.0383564829826355
-1.2339555025100708,sa,question:direction,2,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,question,0.0406264066696167
-0.7435494065284729,sa,question:direction,3,0,equivalent_interp_075,EleutherAI/pythia-70m-deduped,step143000,direction,question,0.022428810596466064
-6.048379421234131,ff,alternation:number,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,alternation,0.4144606590270996
-5.4743547439575195,ff,alternation:number,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,alternation,0.9411945343017578
-1.6215968132019043,ff,mapping:number,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,mapping,-4.17667818069458
-0.7610409259796143,ff,mapping:number,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,mapping,-3.03009295463562
-1.5185401439666748,ff,arrow:number,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,arrow,-4.433849573135376
-1.2091789245605469,ff,arrow:number,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,arrow,-5.570688247680664
-1.1180896759033203,ff,question:number,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,question,-1.241745948791504
-1.7947602272033691,ff,question:number,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,number,question,-2.120288848876953
-5.795536518096924,ff,alternation:color,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-0.6850028038024902
-6.354679107666016,ff,alternation:color,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-0.6911067962646484
-0.9904645085334778,ff,mapping:color,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,mapping,-5.237201392650604
-1.6210979223251343,ff,mapping:color,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,mapping,-3.7843438386917114
-0.9352619051933289,ff,arrow:color,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-4.401652634143829
-0.8412887454032898,ff,arrow:color,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-3.4104560017585754
-1.0608067512512207,ff,question:color,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,question,-2.6731488704681396
-1.0664517879486084,ff,question:color,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,color,question,-2.138148307800293
-7.6103715896606445,ff,alternation:animal,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,alternation,-0.9461784362792969
-5.978808403015137,ff,alternation:animal,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,alternation,-1.2057380676269531
-0.9913763403892517,ff,mapping:animal,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,mapping,-8.345027506351471
-0.47812411189079285,ff,mapping:animal,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,mapping,-8.17373040318489
-1.9513297080993652,ff,arrow:animal,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,arrow,-5.703893661499023
-0.45036622881889343,ff,arrow:animal,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,arrow,-4.189905911684036
-0.9468570947647095,ff,question:animal,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,question,-4.9095529317855835
-0.6683844327926636,ff,question:animal,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,animal,question,-6.4504348039627075
-5.789730548858643,ff,alternation:temperature,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,alternation,0.18937921524047852
-4.5420966148376465,ff,alternation:temperature,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,alternation,0.38805580139160156
-1.7778632640838623,ff,mapping:temperature,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,mapping,-4.437103509902954
-0.9940654635429382,ff,mapping:temperature,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,mapping,-4.840617001056671
-0.5044987201690674,ff,arrow:temperature,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,arrow,-4.5121543407440186
-0.45342889428138733,ff,arrow:temperature,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,arrow,-4.338311523199081
-1.3655496835708618,ff,question:temperature,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,question,-7.3567317724227905
-0.8047061562538147,ff,question:temperature,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,temperature,question,-8.290459096431732
-6.383781909942627,ff,alternation:magnitude,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,alternation,-0.3218207359313965
-5.4743547439575195,ff,alternation:magnitude,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,alternation,-0.24156570434570312
-1.6120433807373047,ff,mapping:magnitude,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,mapping,-3.2491068840026855
-0.7610409259796143,ff,mapping:magnitude,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,mapping,-3.03009295463562
-1.6570022106170654,ff,arrow:magnitude,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,arrow,-6.432243585586548
-1.2091789245605469,ff,arrow:magnitude,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,arrow,-5.570688247680664
-0.9842269420623779,ff,question:magnitude,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,question,-2.316133975982666
-1.7947602272033691,ff,question:magnitude,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,magnitude,question,-2.120288848876953
-6.389556407928467,ff,alternation:geography,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,alternation,-1.8429512977600098
-8.947948455810547,ff,alternation:geography,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,alternation,-0.26284122467041016
-0.20060747861862183,ff,mapping:geography,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,mapping,-1.5855453610420227
-0.25353580713272095,ff,mapping:geography,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,mapping,-0.9671476483345032
-0.8250687718391418,ff,arrow:geography,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,arrow,-4.895497024059296
-0.24842847883701324,ff,arrow:geography,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,arrow,-8.058385714888573
-0.9547438621520996,ff,question:geography,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,question,-7.43375825881958
-0.9890044927597046,ff,question:geography,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,geography,question,-8.270576119422913
-5.704273223876953,ff,alternation:tense,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,alternation,0.6839418411254883
-7.157110691070557,ff,alternation:tense,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,alternation,0.7262105941772461
-0.5175015926361084,ff,mapping:tense,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,mapping,-3.9509494304656982
-0.08342907577753067,ff,mapping:tense,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,mapping,-4.582295201718807
-0.257872074842453,ff,arrow:tense,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,arrow,-4.476259261369705
-0.22581417858600616,ff,arrow:tense,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,arrow,-5.0021301954984665
-0.2638595402240753,ff,question:tense,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,question,-6.184675425291061
-0.25423669815063477,ff,question:tense,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,tense,question,-6.399866580963135
-3.7919135093688965,ff,alternation:direction,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,alternation,-0.6710329055786133
-4.295517921447754,ff,alternation:direction,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,alternation,0.4512946605682373
-1.278835654258728,ff,mapping:direction,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,mapping,-1.6256314516067505
-1.058471918106079,ff,mapping:direction,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,mapping,-3.248163938522339
-0.8880316615104675,ff,arrow:direction,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,arrow,-3.955996811389923
-0.4481661319732666,ff,arrow:direction,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,arrow,-4.111062288284302
-1.2339555025100708,ff,question:direction,2,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,question,-1.6061712503433228
-0.7435494065284729,ff,question:direction,3,0,remove_rank1,EleutherAI/pythia-70m-deduped,step143000,direction,question,-2.1050111651420593
-6.048379421234131,ff,alternation:number,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,alternation,0.31702089309692383
-5.4743547439575195,ff,alternation:number,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,alternation,0.8560590744018555
-1.6215968132019043,ff,mapping:number,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,mapping,-4.17503547668457
-0.7610409259796143,ff,mapping:number,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,mapping,-3.028346300125122
-1.5185401439666748,ff,arrow:number,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,arrow,-4.435571908950806
-1.2091789245605469,ff,arrow:number,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,arrow,-5.56995964050293
-1.1180896759033203,ff,question:number,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,question,-1.24324369430542
-1.7947602272033691,ff,question:number,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,number,question,-2.121490001678467
-5.795536518096924,ff,alternation:color,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-0.694068431854248
-6.354679107666016,ff,alternation:color,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-0.6905279159545898
-0.9904645085334778,ff,mapping:color,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,mapping,-5.2375094294548035
-1.6210979223251343,ff,mapping:color,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,mapping,-3.7828718423843384
-0.9352619051933289,ff,arrow:color,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-4.402038395404816
-0.8412887454032898,ff,arrow:color,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-3.4115026593208313
-1.0608067512512207,ff,question:color,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,question,-2.673567295074463
-1.0664517879486084,ff,question:color,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,color,question,-2.1386449337005615
-7.6103715896606445,ff,alternation:animal,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,alternation,-1.0876178741455078
-5.978808403015137,ff,alternation:animal,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,alternation,-1.2969932556152344
-0.9913763403892517,ff,mapping:animal,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,mapping,-8.34256225824356
-0.47812411189079285,ff,mapping:animal,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,mapping,-8.173564463853836
-1.9513297080993652,ff,arrow:animal,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,arrow,-5.704367160797119
-0.45036622881889343,ff,arrow:animal,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,arrow,-4.189520627260208
-0.9468570947647095,ff,question:animal,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,question,-4.910716414451599
-0.6683844327926636,ff,question:animal,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,animal,question,-6.449172139167786
-5.789730548858643,ff,alternation:temperature,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,alternation,0.19139575958251953
-4.5420966148376465,ff,alternation:temperature,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,alternation,0.3984079360961914
-1.7778632640838623,ff,mapping:temperature,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,mapping,-4.436872720718384
-0.9940654635429382,ff,mapping:temperature,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,mapping,-4.838464081287384
-0.5044987201690674,ff,arrow:temperature,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,arrow,-4.51216197013855
-0.45342889428138733,ff,arrow:temperature,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,arrow,-4.339050143957138
-1.3655496835708618,ff,question:temperature,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,question,-7.357706427574158
-0.8047061562538147,ff,question:temperature,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,temperature,question,-8.290811002254486
-6.383781909942627,ff,alternation:magnitude,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,alternation,-0.3194136619567871
-5.4743547439575195,ff,alternation:magnitude,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,alternation,-0.2163248062133789
-1.6120433807373047,ff,mapping:magnitude,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,mapping,-3.2463436126708984
-0.7610409259796143,ff,mapping:magnitude,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,mapping,-3.028346300125122
-1.6570022106170654,ff,arrow:magnitude,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,arrow,-6.431023836135864
-1.2091789245605469,ff,arrow:magnitude,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,arrow,-5.56995964050293
-0.9842269420623779,ff,question:magnitude,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,question,-2.3155288696289062
-1.7947602272033691,ff,question:magnitude,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,magnitude,question,-2.121490001678467
-6.389556407928467,ff,alternation:geography,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,alternation,-2.1138062477111816
-8.947948455810547,ff,alternation:geography,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,alternation,-0.07194709777832031
-0.20060747861862183,ff,mapping:geography,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,mapping,-1.5860376954078674
-0.25353580713272095,ff,mapping:geography,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,mapping,-0.9666005969047546
-0.8250687718391418,ff,arrow:geography,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,arrow,-4.8957559466362
-0.24842847883701324,ff,arrow:geography,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,arrow,-8.057779178023338
-0.9547438621520996,ff,question:geography,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,question,-7.432680606842041
-0.9890044927597046,ff,question:geography,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,geography,question,-8.275445580482483
-5.704273223876953,ff,alternation:tense,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,alternation,0.27895450592041016
-7.157110691070557,ff,alternation:tense,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,alternation,0.24306631088256836
-0.5175015926361084,ff,mapping:tense,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,mapping,-3.951239824295044
-0.08342907577753067,ff,mapping:tense,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,mapping,-4.583417199552059
-0.257872074842453,ff,arrow:tense,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,arrow,-4.477605372667313
-0.22581417858600616,ff,arrow:tense,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,arrow,-5.001231834292412
-0.2638595402240753,ff,question:tense,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,question,-6.184893816709518
-0.25423669815063477,ff,question:tense,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,tense,question,-6.398172855377197
-3.7919135093688965,ff,alternation:direction,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,alternation,-0.6561379432678223
-4.295517921447754,ff,alternation:direction,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,alternation,0.4638938903808594
-1.278835654258728,ff,mapping:direction,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,mapping,-1.6266831159591675
-1.058471918106079,ff,mapping:direction,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,mapping,-3.2472445964813232
-0.8880316615104675,ff,arrow:direction,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,arrow,-3.956592857837677
-0.4481661319732666,ff,arrow:direction,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,arrow,-4.111759901046753
-1.2339555025100708,ff,question:direction,2,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,question,-1.6077924966812134
-0.7435494065284729,ff,question:direction,3,0,remove_rank2,EleutherAI/pythia-70m-deduped,step143000,direction,question,-2.105275571346283
-6.048379421234131,ff,alternation:number,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,alternation,-2.861428737640381
-5.4743547439575195,ff,alternation:number,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,alternation,-2.477473258972168
-1.6215968132019043,ff,mapping:number,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,mapping,-1.0447862148284912
-0.7610409259796143,ff,mapping:number,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,mapping,-0.4512939453125
-1.5185401439666748,ff,arrow:number,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,arrow,0.059078216552734375
-1.2091789245605469,ff,arrow:number,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,arrow,-0.02389812469482422
-1.1180896759033203,ff,question:number,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,question,-0.5091677904129028
-1.7947602272033691,ff,question:number,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,number,question,0.2278043031692505
-5.795536518096924,ff,alternation:color,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,color,alternation,-2.0164847373962402
-6.354679107666016,ff,alternation:color,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,color,alternation,0.4801616668701172
-0.9904645085334778,ff,mapping:color,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,color,mapping,-0.17050141096115112
-1.6210979223251343,ff,mapping:color,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,color,mapping,0.4073706865310669
-0.9352619051933289,ff,arrow:color,2,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,color,arrow,-0.005534946918487549
-0.8412887454032898,ff,arrow:color,3,0,add_rank1,EleutherAI/pythia-70m-deduped,step143000,color,arrow,0.021178007125854492
