condition,correct,delayed_termination,depth,example_id,final_correct,generated_tokens,premature_termination,record_type,seed,step,termination_correct,trajectory_exact,transition_accuracy
baseline,0,,5,34,,,,transition,37,3,,,
baseline,0,,5,34,,,,transition,37,4,,,
baseline,0,,5,34,,,,transition,37,5,,,
baseline,1,,5,35,,,,transition,37,1,,,
baseline,0,,5,35,,,,transition,37,2,,,
baseline,0,,5,35,,,,transition,37,3,,,
baseline,0,,5,35,,,,transition,37,4,,,
baseline,0,,5,35,,,,transition,37,5,,,
baseline,1,,5,36,,,,transition,37,1,,,
baseline,0,,5,36,,,,transition,37,2,,,
baseline,0,,5,36,,,,transition,37,3,,,
baseline,0,,5,36,,,,transition,37,4,,,
baseline,0,,5,36,,,,transition,37,5,,,
baseline,1,,5,37,,,,transition,37,1,,,
baseline,0,,5,37,,,,transition,37,2,,,
baseline,0,,5,37,,,,transition,37,3,,,
baseline,0,,5,37,,,,transition,37,4,,,
baseline,0,,5,37,,,,transition,37,5,,,
baseline,1,,5,38,,,,transition,37,1,,,
baseline,0,,5,38,,,,transition,37,2,,,
baseline,0,,5,38,,,,transition,37,3,,,
baseline,0,,5,38,,,,transition,37,4,,,
baseline,0,,5,38,,,,transition,37,5,,,
baseline,1,,5,39,,,,transition,37,1,,,
baseline,0,,5,39,,,,transition,37,2,,,
baseline,0,,5,39,,,,transition,37,3,,,
baseline,0,,5,39,,,,transition,37,4,,,
baseline,0,,5,39,,,,transition,37,5,,,
baseline,1,,5,40,,,,transition,37,1,,,
baseline,0,,5,40,,,,transition,37,2,,,
baseline,0,,5,40,,,,transition,37,3,,,
baseline,0,,5,40,,,,transition,37,4,,,
baseline,0,,5,40,,,,transition,37,5,,,
baseline,1,,5,41,,,,transition,37,1,,,
baseline,0,,5,41,,,,transition,37,2,,,
baseline,0,,5,41,,,,transition,37,3,,,
baseline,0,,5,41,,,,transition,37,4,,,
baseline,0,,5,41,,,,transition,37,5,,,
baseline,1,,5,42,,,,transition,37,1,,,
baseline,0,,5,42,,,,transition,37,2,,,
baseline,0,,5,42,,,,transition,37,3,,,
baseline,0,,5,42,,,,transition,37,4,,,
baseline,0,,5,42,,,,transition,37,5,,,
baseline,1,,5,43,,,,transition,37,1,,,
baseline,1,,5,43,,,,transition,37,2,,,
baseline,0,,5,43,,,,transition,37,3,,,
baseline,0,,5,43,,,,transition,37,4,,,
baseline,0,,5,43,,,,transition,37,5,,,
baseline,1,,5,44,,,,transition,37,1,,,
baseline,0,,5,44,,,,transition,37,2,,,
baseline,0,,5,44,,,,transition,37,3,,,
baseline,0,,5,44,,,,transition,37,4,,,
baseline,0,,5,44,,,,transition,37,5,,,
baseline,1,,5,45,,,,transition,37,1,,,
baseline,0,,5,45,,,,transition,37,2,,,
baseline,0,,5,45,,,,transition,37,3,,,
baseline,0,,5,45,,,,transition,37,4,,,
baseline,0,,5,45,,,,transition,37,5,,,
baseline,1,,5,46,,,,transition,37,1,,,
baseline,0,,5,46,,,,transition,37,2,,,
baseline,0,,5,46,,,,transition,37,3,,,
baseline,0,,5,46,,,,transition,37,4,,,
baseline,0,,5,46,,,,transition,37,5,,,
baseline,1,,5,47,,,,transition,37,1,,,
baseline,1,,5,47,,,,transition,37,2,,,
baseline,0,,5,47,,,,transition,37,3,,,
baseline,0,,5,47,,,,transition,37,4,,,
baseline,0,,5,47,,,,transition,37,5,,,
baseline,1,,5,48,,,,transition,37,1,,,
baseline,1,,5,48,,,,transition,37,2,,,
baseline,0,,5,48,,,,transition,37,3,,,
baseline,0,,5,48,,,,transition,37,4,,,
baseline,0,,5,48,,,,transition,37,5,,,
baseline,1,,5,49,,,,transition,37,1,,,
baseline,0,,5,49,,,,transition,37,2,,,
baseline,0,,5,49,,,,transition,37,3,,,
baseline,0,,5,49,,,,transition,37,4,,,
baseline,0,,5,49,,,,transition,37,5,,,
baseline,1,,5,50,,,,transition,37,1,,,
baseline,1,,5,50,,,,transition,37,2,,,
baseline,0,,5,50,,,,transition,37,3,,,
baseline,0,,5,50,,,,transition,37,4,,,
baseline,0,,5,50,,,,transition,37,5,,,
baseline,1,,5,51,,,,transition,37,1,,,
baseline,1,,5,51,,,,transition,37,2,,,
baseline,0,,5,51,,,,transition,37,3,,,
baseline,0,,5,51,,,,transition,37,4,,,
baseline,0,,5,51,,,,transition,37,5,,,
baseline,0,,5,52,,,,transition,37,1,,,
baseline,0,,5,52,,,,transition,37,2,,,
baseline,0,,5,52,,,,transition,37,3,,,
baseline,0,,5,52,,,,transition,37,4,,,
baseline,0,,5,52,,,,transition,37,5,,,
baseline,1,,5,53,,,,transition,37,1,,,
baseline,0,,5,53,,,,transition,37,2,,,
baseline,0,,5,53,,,,transition,37,3,,,
baseline,0,,5,53,,,,transition,37,4,,,
baseline,0,,5,53,,,,transition,37,5,,,
baseline,1,,5,54,,,,transition,37,1,,,
baseline,0,,5,54,,,,transition,37,2,,,
baseline,0,,5,54,,,,transition,37,3,,,
baseline,0,,5,54,,,,transition,37,4,,,
baseline,0,,5,54,,,,transition,37,5,,,
baseline,1,,5,55,,,,transition,37,1,,,
baseline,0,,5,55,,,,transition,37,2,,,
baseline,0,,5,55,,,,transition,37,3,,,
baseline,0,,5,55,,,,transition,37,4,,,
baseline,0,,5,55,,,,transition,37,5,,,
baseline,1,,5,56,,,,transition,37,1,,,
baseline,1,,5,56,,,,transition,37,2,,,
baseline,0,,5,56,,,,transition,37,3,,,
baseline,0,,5,56,,,,transition,37,4,,,
baseline,0,,5,56,,,,transition,37,5,,,
baseline,1,,5,57,,,,transition,37,1,,,
baseline,0,,5,57,,,,transition,37,2,,,
baseline,0,,5,57,,,,transition,37,3,,,
baseline,0,,5,57,,,,transition,37,4,,,
baseline,0,,5,57,,,,transition,37,5,,,
baseline,1,,5,58,,,,transition,37,1,,,
baseline,0,,5,58,,,,transition,37,2,,,
baseline,0,,5,58,,,,transition,37,3,,,
baseline,0,,5,58,,,,transition,37,4,,,
baseline,0,,5,58,,,,transition,37,5,,,
baseline,1,,5,59,,,,transition,37,1,,,
baseline,1,,5,59,,,,transition,37,2,,,
baseline,0,,5,59,,,,transition,37,3,,,
baseline,0,,5,59,,,,transition,37,4,,,
baseline,0,,5,59,,,,transition,37,5,,,
baseline,1,,5,60,,,,transition,37,1,,,
baseline,0,,5,60,,,,transition,37,2,,,
baseline,0,,5,60,,,,transition,37,3,,,
baseline,0,,5,60,,,,transition,37,4,,,
baseline,0,,5,60,,,,transition,37,5,,,
baseline,1,,5,61,,,,transition,37,1,,,
baseline,0,,5,61,,,,transition,37,2,,,
baseline,0,,5,61,,,,transition,37,3,,,
baseline,0,,5,61,,,,transition,37,4,,,
baseline,0,,5,61,,,,transition,37,5,,,
baseline,1,,5,62,,,,transition,37,1,,,
baseline,0,,5,62,,,,transition,37,2,,,
baseline,0,,5,62,,,,transition,37,3,,,
baseline,0,,5,62,,,,transition,37,4,,,
baseline,0,,5,62,,,,transition,37,5,,,
baseline,1,,5,63,,,,transition,37,1,,,
baseline,1,,5,63,,,,transition,37,2,,,
baseline,0,,5,63,,,,transition,37,3,,,
baseline,0,,5,63,,,,transition,37,4,,,
baseline,0,,5,63,,,,transition,37,5,,,
baseline,1,,6,0,,,,transition,37,1,,,
baseline,0,,6,0,,,,transition,37,2,,,
baseline,0,,6,0,,,,transition,37,3,,,
baseline,0,,6,0,,,,transition,37,4,,,
baseline,0,,6,0,,,,transition,37,5,,,
baseline,0,,6,0,,,,transition,37,6,,,
baseline,1,,6,1,,,,transition,37,1,,,
baseline,0,,6,1,,,,transition,37,2,,,
baseline,0,,6,1,,,,transition,37,3,,,
baseline,0,,6,1,,,,transition,37,4,,,
baseline,0,,6,1,,,,transition,37,5,,,
baseline,0,,6,1,,,,transition,37,6,,,
baseline,1,,6,2,,,,transition,37,1,,,
baseline,0,,6,2,,,,transition,37,2,,,
baseline,0,,6,2,,,,transition,37,3,,,
baseline,0,,6,2,,,,transition,37,4,,,
baseline,0,,6,2,,,,transition,37,5,,,
baseline,0,,6,2,,,,transition,37,6,,,
baseline,1,,6,3,,,,transition,37,1,,,
baseline,0,,6,3,,,,transition,37,2,,,
baseline,0,,6,3,,,,transition,37,3,,,
baseline,0,,6,3,,,,transition,37,4,,,
baseline,0,,6,3,,,,transition,37,5,,,
baseline,0,,6,3,,,,transition,37,6,,,
baseline,1,,6,4,,,,transition,37,1,,,
baseline,1,,6,4,,,,transition,37,2,,,
baseline,0,,6,4,,,,transition,37,3,,,
baseline,0,,6,4,,,,transition,37,4,,,
baseline,0,,6,4,,,,transition,37,5,,,
baseline,0,,6,4,,,,transition,37,6,,,
baseline,1,,6,5,,,,transition,37,1,,,
baseline,0,,6,5,,,,transition,37,2,,,
baseline,0,,6,5,,,,transition,37,3,,,
baseline,0,,6,5,,,,transition,37,4,,,
baseline,0,,6,5,,,,transition,37,5,,,
baseline,0,,6,5,,,,transition,37,6,,,
baseline,1,,6,6,,,,transition,37,1,,,
baseline,0,,6,6,,,,transition,37,2,,,
baseline,0,,6,6,,,,transition,37,3,,,
baseline,0,,6,6,,,,transition,37,4,,,
baseline,0,,6,6,,,,transition,37,5,,,
baseline,0,,6,6,,,,transition,37,6,,,
baseline,1,,6,7,,,,transition,37,1,,,
baseline,0,,6,7,,,,transition,37,2,,,
baseline,0,,6,7,,,,transition,37,3,,,
baseline,0,,6,7,,,,transition,37,4,,,
baseline,0,,6,7,,,,transition,37,5,,,
baseline,0,,6,7,,,,transition,37,6,,,
baseline,1,,6,8,,,,transition,37,1,,,
baseline,0,,6,8,,,,transition,37,2,,,
baseline,0,,6,8,,,,transition,37,3,,,
baseline,0,,6,8,,,,transition,37,4,,,
baseline,0,,6,8,,,,transition,37,5,,,
baseline,0,,6,8,,,,transition,37,6,,,
baseline,1,,6,9,,,,transition,37,1,,,
baseline,0,,6,9,,,,transition,37,2,,,
baseline,0,,6,9,,,,transition,37,3,,,
baseline,0,,6,9,,,,transition,37,4,,,
baseline,0,,6,9,,,,transition,37,5,,,
baseline,0,,6,9,,,,transition,37,6,,,
baseline,1,,6,10,,,,transition,37,1,,,
baseline,0,,6,10,,,,transition,37,2,,,
baseline,0,,6,10,,,,transition,37,3,,,
baseline,0,,6,10,,,,transition,37,4,,,
baseline,0,,6,10,,,,transition,37,5,,,
baseline,0,,6,10,,,,transition,37,6,,,
baseline,1,,6,11,,,,transition,37,1,,,
baseline,0,,6,11,,,,transition,37,2,,,
baseline,0,,6,11,,,,transition,37,3,,,
baseline,0,,6,11,,,,transition,37,4,,,
baseline,0,,6,11,,,,transition,37,5,,,
baseline,0,,6,11,,,,transition,37,6,,,
baseline,1,,6,12,,,,transition,37,1,,,
baseline,0,,6,12,,,,transition,37,2,,,
baseline,0,,6,12,,,,transition,37,3,,,
baseline,0,,6,12,,,,transition,37,4,,,
baseline,0,,6,12,,,,transition,37,5,,,
baseline,0,,6,12,,,,transition,37,6,,,
baseline,1,,6,13,,,,transition,37,1,,,
baseline,0,,6,13,,,,transition,37,2,,,
baseline,0,,6,13,,,,transition,37,3,,,
baseline,0,,6,13,,,,transition,37,4,,,
baseline,0,,6,13,,,,transition,37,5,,,
baseline,0,,6,13,,,,transition,37,6,,,
baseline,1,,6,14,,,,transition,37,1,,,
baseline,0,,6,14,,,,transition,37,2,,,
baseline,0,,6,14,,,,transition,37,3,,,
baseline,0,,6,14,,,,transition,37,4,,,
baseline,0,,6,14,,,,transition,37,5,,,
baseline,0,,6,14,,,,transition,37,6,,,
baseline,1,,6,15,,,,transition,37,1,,,
baseline,0,,6,15,,,,transition,37,2,,,
baseline,0,,6,15,,,,transition,37,3,,,
baseline,0,,6,15,,,,transition,37,4,,,
baseline,0,,6,15,,,,transition,37,5,,,
baseline,0,,6,15,,,,transition,37,6,,,
baseline,1,,6,16,,,,transition,37,1,,,
baseline,0,,6,16,,,,transition,37,2,,,
baseline,0,,6,16,,,,transition,37,3,,,
baseline,0,,6,16,,,,transition,37,4,,,
baseline,0,,6,16,,,,transition,37,5,,,
baseline,0,,6,16,,,,transition,37,6,,,
baseline,1,,6,17,,,,transition,37,1,,,
baseline,0,,6,17,,,,transition,37,2,,,
baseline,0,,6,17,,,,transition,37,3,,,
baseline,0,,6,17,,,,transition,37,4,,,
baseline,0,,6,17,,,,transition,37,5,,,
baseline,0,,6,17,,,,transition,37,6,,,
baseline,1,,6,18,,,,transition,37,1,,,
baseline,0,,6,18,,,,transition,37,2,,,
baseline,0,,6,18,,,,transition,37,3,,,
baseline,0,,6,18,,,,transition,37,4,,,
baseline,0,,6,18,,,,transition,37,5,,,
baseline,0,,6,18,,,,transition,37,6,,,
baseline,1,,6,19,,,,transition,37,1,,,
baseline,0,,6,19,,,,transition,37,2,,,
baseline,0,,6,19,,,,transition,37,3,,,
baseline,0,,6,19,,,,transition,37,4,,,
baseline,0,,6,19,,,,transition,37,5,,,
baseline,0,,6,19,,,,transition,37,6,,,
baseline,1,,6,20,,,,transition,37,1,,,
baseline,0,,6,20,,,,transition,37,2,,,
baseline,0,,6,20,,,,transition,37,3,,,
baseline,0,,6,20,,,,transition,37,4,,,
baseline,0,,6,20,,,,transition,37,5,,,
baseline,0,,6,20,,,,transition,37,6,,,
baseline,1,,6,21,,,,transition,37,1,,,
baseline,0,,6,21,,,,transition,37,2,,,
baseline,0,,6,21,,,,transition,37,3,,,
baseline,0,,6,21,,,,transition,37,4,,,
baseline,0,,6,21,,,,transition,37,5,,,
baseline,0,,6,21,,,,transition,37,6,,,
baseline,1,,6,22,,,,transition,37,1,,,
baseline,0,,6,22,,,,transition,37,2,,,
baseline,0,,6,22,,,,transition,37,3,,,
baseline,0,,6,22,,,,transition,37,4,,,
baseline,0,,6,22,,,,transition,37,5,,,
baseline,0,,6,22,,,,transition,37,6,,,
baseline,1,,6,23,,,,transition,37,1,,,
baseline,0,,6,23,,,,transition,37,2,,,
baseline,0,,6,23,,,,transition,37,3,,,
baseline,0,,6,23,,,,transition,37,4,,,
baseline,0,,6,23,,,,transition,37,5,,,
baseline,0,,6,23,,,,transition,37,6,,,
baseline,1,,6,24,,,,transition,37,1,,,
baseline,0,,6,24,,,,transition,37,2,,,
baseline,0,,6,24,,,,transition,37,3,,,
baseline,0,,6,24,,,,transition,37,4,,,
baseline,0,,6,24,,,,transition,37,5,,,
baseline,0,,6,24,,,,transition,37,6,,,
baseline,1,,6,25,,,,transition,37,1,,,
baseline,0,,6,25,,,,transition,37,2,,,
baseline,0,,6,25,,,,transition,37,3,,,
baseline,0,,6,25,,,,transition,37,4,,,
baseline,0,,6,25,,,,transition,37,5,,,
baseline,0,,6,25,,,,transition,37,6,,,
baseline,1,,6,26,,,,transition,37,1,,,
baseline,0,,6,26,,,,transition,37,2,,,
baseline,0,,6,26,,,,transition,37,3,,,
baseline,0,,6,26,,,,transition,37,4,,,
baseline,0,,6,26,,,,transition,37,5,,,
baseline,0,,6,26,,,,transition,37,6,,,
baseline,1,,6,27,,,,transition,37,1,,,
baseline,0,,6,27,,,,transition,37,2,,,
baseline,0,,6,27,,,,transition,37,3,,,
baseline,0,,6,27,,,,transition,37,4,,,
baseline,0,,6,27,,,,transition,37,5,,,
baseline,0,,6,27,,,,transition,37,6,,,
baseline,1,,6,28,,,,transition,37,1,,,
baseline,0,,6,28,,,,transition,37,2,,,
baseline,0,,6,28,,,,transition,37,3,,,
baseline,0,,6,28,,,,transition,37,4,,,
baseline,0,,6,28,,,,transition,37,5,,,
baseline,0,,6,28,,,,transition,37,6,,,
baseline,1,,6,29,,,,transition,37,1,,,
baseline,0,,6,29,,,,transition,37,2,,,
baseline,0,,6,29,,,,transition,37,3,,,
baseline,0,,6,29,,,,transition,37,4,,,
baseline,0,,6,29,,,,transition,37,5,,,
baseline,0,,6,29,,,,transition,37,6,,,
baseline,1,,6,30,,,,transition,37,1,,,
baseline,0,,6,30,,,,transition,37,2,,,
baseline,0,,6,30,,,,transition,37,3,,,
baseline,0,,6,30,,,,transition,37,4,,,
baseline,0,,6,30,,,,transition,37,5,,,
baseline,0,,6,30,,,,transition,37,6,,,
baseline,1,,6,31,,,,transition,37,1,,,
baseline,0,,6,31,,,,transition,37,2,,,
baseline,0,,6,31,,,,transition,37,3,,,
baseline,0,,6,31,,,,transition,37,4,,,
baseline,0,,6,31,,,,transition,37,5,,,
baseline,0,,6,31,,,,transition,37,6,,,
baseline,1,,6,32,,,,transition,37,1,,,
baseline,0,,6,32,,,,transition,37,2,,,
baseline,0,,6,32,,,,transition,37,3,,,
baseline,0,,6,32,,,,transition,37,4,,,
baseline,0,,6,32,,,,transition,37,5,,,
baseline,0,,6,32,,,,transition,37,6,,,
baseline,1,,6,33,,,,transition,37,1,,,
baseline,0,,6,33,,,,transition,37,2,,,
baseline,0,,6,33,,,,transition,37,3,,,
baseline,0,,6,33,,,,transition,37,4,,,
baseline,0,,6,33,,,,transition,37,5,,,
baseline,0,,6,33,,,,transition,37,6,,,
baseline,1,,6,34,,,,transition,37,1,,,
baseline,0,,6,34,,,,transition,37,2,,,
baseline,0,,6,34,,,,transition,37,3,,,
baseline,0,,6,34,,,,transition,37,4,,,
baseline,0,,6,34,,,,transition,37,5,,,
baseline,0,,6,34,,,,transition,37,6,,,
baseline,1,,6,35,,,,transition,37,1,,,
baseline,0,,6,35,,,,transition,37,2,,,
baseline,0,,6,35,,,,transition,37,3,,,
baseline,0,,6,35,,,,transition,37,4,,,
baseline,0,,6,35,,,,transition,37,5,,,
baseline,0,,6,35,,,,transition,37,6,,,
baseline,1,,6,36,,,,transition,37,1,,,
baseline,0,,6,36,,,,transition,37,2,,,
baseline,0,,6,36,,,,transition,37,3,,,
baseline,0,,6,36,,,,transition,37,4,,,
baseline,0,,6,36,,,,transition,37,5,,,
baseline,0,,6,36,,,,transition,37,6,,,
baseline,1,,6,37,,,,transition,37,1,,,
baseline,0,,6,37,,,,transition,37,2,,,
baseline,0,,6,37,,,,transition,37,3,,,
baseline,0,,6,37,,,,transition,37,4,,,
baseline,0,,6,37,,,,transition,37,5,,,
baseline,0,,6,37,,,,transition,37,6,,,
baseline,1,,6,38,,,,transition,37,1,,,
baseline,0,,6,38,,,,transition,37,2,,,
baseline,0,,6,38,,,,transition,37,3,,,
baseline,0,,6,38,,,,transition,37,4,,,
baseline,0,,6,38,,,,transition,37,5,,,
baseline,0,,6,38,,,,transition,37,6,,,
baseline,1,,6,39,,,,transition,37,1,,,
baseline,0,,6,39,,,,transition,37,2,,,
baseline,0,,6,39,,,,transition,37,3,,,
baseline,0,,6,39,,,,transition,37,4,,,
baseline,0,,6,39,,,,transition,37,5,,,
baseline,0,,6,39,,,,transition,37,6,,,
baseline,1,,6,40,,,,transition,37,1,,,
baseline,0,,6,40,,,,transition,37,2,,,
baseline,0,,6,40,,,,transition,37,3,,,
baseline,0,,6,40,,,,transition,37,4,,,
baseline,0,,6,40,,,,transition,37,5,,,
baseline,0,,6,40,,,,transition,37,6,,,
baseline,1,,6,41,,,,transition,37,1,,,
baseline,0,,6,41,,,,transition,37,2,,,
baseline,0,,6,41,,,,transition,37,3,,,
baseline,0,,6,41,,,,transition,37,4,,,
baseline,0,,6,41,,,,transition,37,5,,,
baseline,0,,6,41,,,,transition,37,6,,,
baseline,1,,6,42,,,,transition,37,1,,,
baseline,0,,6,42,,,,transition,37,2,,,
baseline,0,,6,42,,,,transition,37,3,,,
baseline,0,,6,42,,,,transition,37,4,,,
baseline,0,,6,42,,,,transition,37,5,,,
baseline,0,,6,42,,,,transition,37,6,,,
baseline,1,,6,43,,,,transition,37,1,,,
baseline,0,,6,43,,,,transition,37,2,,,
baseline,0,,6,43,,,,transition,37,3,,,
baseline,0,,6,43,,,,transition,37,4,,,
baseline,0,,6,43,,,,transition,37,5,,,
baseline,0,,6,43,,,,transition,37,6,,,
baseline,1,,6,44,,,,transition,37,1,,,
baseline,0,,6,44,,,,transition,37,2,,,
baseline,0,,6,44,,,,transition,37,3,,,
baseline,0,,6,44,,,,transition,37,4,,,
baseline,1,,6,44,,,,transition,37,5,,,
baseline,0,,6,44,,,,transition,37,6,,,
baseline,1,,6,45,,,,transition,37,1,,,
baseline,0,,6,45,,,,transition,37,2,,,
baseline,0,,6,45,,,,transition,37,3,,,
baseline,0,,6,45,,,,transition,37,4,,,
baseline,0,,6,45,,,,transition,37,5,,,
baseline,0,,6,45,,,,transition,37,6,,,
baseline,1,,6,46,,,,transition,37,1,,,
baseline,0,,6,46,,,,transition,37,2,,,
baseline,0,,6,46,,,,transition,37,3,,,
baseline,0,,6,46,,,,transition,37,4,,,
baseline,0,,6,46,,,,transition,37,5,,,
baseline,0,,6,46,,,,transition,37,6,,,
baseline,1,,6,47,,,,transition,37,1,,,
baseline,0,,6,47,,,,transition,37,2,,,
baseline,0,,6,47,,,,transition,37,3,,,
baseline,0,,6,47,,,,transition,37,4,,,
baseline,0,,6,47,,,,transition,37,5,,,
baseline,0,,6,47,,,,transition,37,6,,,
baseline,1,,6,48,,,,transition,37,1,,,
baseline,0,,6,48,,,,transition,37,2,,,
baseline,0,,6,48,,,,transition,37,3,,,
baseline,0,,6,48,,,,transition,37,4,,,
baseline,0,,6,48,,,,transition,37,5,,,
baseline,0,,6,48,,,,transition,37,6,,,
baseline,1,,6,49,,,,transition,37,1,,,
baseline,0,,6,49,,,,transition,37,2,,,
baseline,0,,6,49,,,,transition,37,3,,,
baseline,0,,6,49,,,,transition,37,4,,,
baseline,0,,6,49,,,,transition,37,5,,,
baseline,0,,6,49,,,,transition,37,6,,,
baseline,1,,6,50,,,,transition,37,1,,,
baseline,0,,6,50,,,,transition,37,2,,,
baseline,0,,6,50,,,,transition,37,3,,,
baseline,0,,6,50,,,,transition,37,4,,,
baseline,0,,6,50,,,,transition,37,5,,,
baseline,0,,6,50,,,,transition,37,6,,,
baseline,1,,6,51,,,,transition,37,1,,,
baseline,0,,6,51,,,,transition,37,2,,,
baseline,0,,6,51,,,,transition,37,3,,,
baseline,0,,6,51,,,,transition,37,4,,,
baseline,0,,6,51,,,,transition,37,5,,,
baseline,0,,6,51,,,,transition,37,6,,,
baseline,1,,6,52,,,,transition,37,1,,,
baseline,0,,6,52,,,,transition,37,2,,,
baseline,0,,6,52,,,,transition,37,3,,,
baseline,0,,6,52,,,,transition,37,4,,,
baseline,0,,6,52,,,,transition,37,5,,,
baseline,0,,6,52,,,,transition,37,6,,,
baseline,1,,6,53,,,,transition,37,1,,,
baseline,0,,6,53,,,,transition,37,2,,,
baseline,0,,6,53,,,,transition,37,3,,,
baseline,0,,6,53,,,,transition,37,4,,,
baseline,0,,6,53,,,,transition,37,5,,,
baseline,0,,6,53,,,,transition,37,6,,,
baseline,1,,6,54,,,,transition,37,1,,,
baseline,0,,6,54,,,,transition,37,2,,,
baseline,0,,6,54,,,,transition,37,3,,,
baseline,0,,6,54,,,,transition,37,4,,,
baseline,0,,6,54,,,,transition,37,5,,,
baseline,0,,6,54,,,,transition,37,6,,,
baseline,1,,6,55,,,,transition,37,1,,,
baseline,0,,6,55,,,,transition,37,2,,,
baseline,0,,6,55,,,,transition,37,3,,,
baseline,0,,6,55,,,,transition,37,4,,,
baseline,0,,6,55,,,,transition,37,5,,,
baseline,0,,6,55,,,,transition,37,6,,,
baseline,1,,6,56,,,,transition,37,1,,,
baseline,0,,6,56,,,,transition,37,2,,,
baseline,0,,6,56,,,,transition,37,3,,,
baseline,0,,6,56,,,,transition,37,4,,,
baseline,0,,6,56,,,,transition,37,5,,,
baseline,0,,6,56,,,,transition,37,6,,,
baseline,1,,6,57,,,,transition,37,1,,,
baseline,0,,6,57,,,,transition,37,2,,,
baseline,0,,6,57,,,,transition,37,3,,,
baseline,0,,6,57,,,,transition,37,4,,,
baseline,1,,6,57,,,,transition,37,5,,,
baseline,0,,6,57,,,,transition,37,6,,,
baseline,1,,6,58,,,,transition,37,1,,,
baseline,0,,6,58,,,,transition,37,2,,,
baseline,0,,6,58,,,,transition,37,3,,,
baseline,0,,6,58,,,,transition,37,4,,,
baseline,0,,6,58,,,,transition,37,5,,,
baseline,0,,6,58,,,,transition,37,6,,,
baseline,1,,6,59,,,,transition,37,1,,,
baseline,0,,6,59,,,,transition,37,2,,,
baseline,0,,6,59,,,,transition,37,3,,,
baseline,0,,6,59,,,,transition,37,4,,,
baseline,0,,6,59,,,,transition,37,5,,,
baseline,0,,6,59,,,,transition,37,6,,,
baseline,1,,6,60,,,,transition,37,1,,,
baseline,0,,6,60,,,,transition,37,2,,,
baseline,0,,6,60,,,,transition,37,3,,,
baseline,0,,6,60,,,,transition,37,4,,,
baseline,0,,6,60,,,,transition,37,5,,,
baseline,0,,6,60,,,,transition,37,6,,,
baseline,1,,6,61,,,,transition,37,1,,,
baseline,0,,6,61,,,,transition,37,2,,,
baseline,0,,6,61,,,,transition,37,3,,,
baseline,0,,6,61,,,,transition,37,4,,,
baseline,0,,6,61,,,,transition,37,5,,,
baseline,0,,6,61,,,,transition,37,6,,,
baseline,1,,6,62,,,,transition,37,1,,,
baseline,0,,6,62,,,,transition,37,2,,,
baseline,0,,6,62,,,,transition,37,3,,,
baseline,0,,6,62,,,,transition,37,4,,,
baseline,0,,6,62,,,,transition,37,5,,,
baseline,0,,6,62,,,,transition,37,6,,,
baseline,1,,6,63,,,,transition,37,1,,,
baseline,0,,6,63,,,,transition,37,2,,,
baseline,0,,6,63,,,,transition,37,3,,,
baseline,0,,6,63,,,,transition,37,4,,,
baseline,0,,6,63,,,,transition,37,5,,,
baseline,0,,6,63,,,,transition,37,6,,,
baseline,1,,8,0,,,,transition,37,1,,,
baseline,0,,8,0,,,,transition,37,2,,,
baseline,0,,8,0,,,,transition,37,3,,,
baseline,0,,8,0,,,,transition,37,4,,,
baseline,0,,8,0,,,,transition,37,5,,,
baseline,0,,8,0,,,,transition,37,6,,,
baseline,0,,8,0,,,,transition,37,7,,,
baseline,0,,8,0,,,,transition,37,8,,,
baseline,1,,8,1,,,,transition,37,1,,,
baseline,0,,8,1,,,,transition,37,2,,,
baseline,0,,8,1,,,,transition,37,3,,,
baseline,0,,8,1,,,,transition,37,4,,,
baseline,0,,8,1,,,,transition,37,5,,,
baseline,0,,8,1,,,,transition,37,6,,,
baseline,0,,8,1,,,,transition,37,7,,,
baseline,0,,8,1,,,,transition,37,8,,,
baseline,1,,8,2,,,,transition,37,1,,,
baseline,0,,8,2,,,,transition,37,2,,,
baseline,0,,8,2,,,,transition,37,3,,,
baseline,0,,8,2,,,,transition,37,4,,,
baseline,0,,8,2,,,,transition,37,5,,,
baseline,0,,8,2,,,,transition,37,6,,,
baseline,0,,8,2,,,,transition,37,7,,,
baseline,0,,8,2,,,,transition,37,8,,,
baseline,1,,8,3,,,,transition,37,1,,,
baseline,0,,8,3,,,,transition,37,2,,,
baseline,0,,8,3,,,,transition,37,3,,,
baseline,0,,8,3,,,,transition,37,4,,,
baseline,0,,8,3,,,,transition,37,5,,,
baseline,0,,8,3,,,,transition,37,6,,,
baseline,0,,8,3,,,,transition,37,7,,,
baseline,0,,8,3,,,,transition,37,8,,,
baseline,1,,8,4,,,,transition,37,1,,,
baseline,0,,8,4,,,,transition,37,2,,,
baseline,0,,8,4,,,,transition,37,3,,,
baseline,0,,8,4,,,,transition,37,4,,,
baseline,0,,8,4,,,,transition,37,5,,,
baseline,0,,8,4,,,,transition,37,6,,,
baseline,0,,8,4,,,,transition,37,7,,,
baseline,0,,8,4,,,,transition,37,8,,,
baseline,1,,8,5,,,,transition,37,1,,,
baseline,0,,8,5,,,,transition,37,2,,,
baseline,0,,8,5,,,,transition,37,3,,,
baseline,0,,8,5,,,,transition,37,4,,,
baseline,0,,8,5,,,,transition,37,5,,,
baseline,0,,8,5,,,,transition,37,6,,,
baseline,0,,8,5,,,,transition,37,7,,,
baseline,0,,8,5,,,,transition,37,8,,,
