step,current,target,prediction,correct,winner_runner_up_margin,signed_target_margin,logit_margin,attention_probability,attention_probability_margin,sequence,case_id
1,B,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_A MAP_A_D MAP_D_B MAP_B_STOP STATE_B,55
1,C,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_C,56
2,B,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_C STATE_B,56
3,A,D,D,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_C STATE_B STATE_A,56
4,D,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_C STATE_B STATE_A STATE_D,56
1,B,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_B,57
2,A,D,D,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_B STATE_A,57
3,D,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_B STATE_A STATE_D,57
1,A,D,D,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_A,58
2,D,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_A STATE_D,58
1,D,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_A MAP_A_D MAP_D_STOP STATE_D,59
1,C,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_C,60
2,B,D,D,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_C STATE_B,60
3,D,A,A,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_C STATE_B STATE_D,60
4,A,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_C STATE_B STATE_D STATE_A,60
1,B,D,D,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_B,61
2,D,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_B STATE_D,61
3,A,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_B STATE_D STATE_A,61
1,D,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_D,62
2,A,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_D STATE_A,62
1,A,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_B MAP_B_D MAP_D_A MAP_A_STOP STATE_A,63
1,C,D,D,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_C,64
2,D,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_C STATE_D,64
3,A,B,B,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_C STATE_D STATE_A,64
4,B,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_C STATE_D STATE_A STATE_B,64
1,D,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_D,65
2,A,B,B,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_D STATE_A,65
3,B,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_D STATE_A STATE_B,65
1,A,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_A,66
2,B,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_A STATE_B,66
1,B,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_A MAP_A_B MAP_B_STOP STATE_B,67
1,C,D,D,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_C,68
2,D,B,B,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_C STATE_D,68
3,B,A,A,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_C STATE_D STATE_B,68
4,A,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_C STATE_D STATE_B STATE_A,68
1,D,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_D,69
2,B,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_D STATE_B,69
3,A,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_D STATE_B STATE_A,69
1,B,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_B,70
2,A,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_B STATE_A,70
1,A,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_C_D MAP_D_B MAP_B_A MAP_A_STOP STATE_A,71
1,D,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_D,72
2,A,B,B,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_D STATE_A,72
3,B,C,C,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_D STATE_A STATE_B,72
4,C,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_D STATE_A STATE_B STATE_C,72
1,A,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_A,73
2,B,C,C,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_A STATE_B,73
3,C,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_A STATE_B STATE_C,73
1,B,C,C,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_B,74
2,C,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_B STATE_C,74
1,C,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_B MAP_B_C MAP_C_STOP STATE_C,75
1,D,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_D,76
2,A,C,C,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_D STATE_A,76
3,C,B,B,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_D STATE_A STATE_C,76
4,B,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_D STATE_A STATE_C STATE_B,76
1,A,C,C,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_A,77
2,C,B,B,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_A STATE_C,77
3,B,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_A STATE_C STATE_B,77
1,C,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_C,78
2,B,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_C STATE_B,78
1,B,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_A MAP_A_C MAP_C_B MAP_B_STOP STATE_B,79
1,D,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_D,80
2,B,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_D STATE_B,80
3,A,C,C,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_D STATE_B STATE_A,80
4,C,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_D STATE_B STATE_A STATE_C,80
1,B,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_B,81
2,A,C,C,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_B STATE_A,81
3,C,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_B STATE_A STATE_C,81
1,A,C,C,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_A,82
2,C,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_A STATE_C,82
1,C,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_A MAP_A_C MAP_C_STOP STATE_C,83
1,D,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_D,84
2,B,C,C,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_D STATE_B,84
3,C,A,A,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_D STATE_B STATE_C,84
4,A,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_D STATE_B STATE_C STATE_A,84
1,B,C,C,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_B,85
2,C,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_B STATE_C,85
3,A,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_B STATE_C STATE_A,85
1,C,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_C,86
2,A,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_C STATE_A,86
1,A,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_B MAP_B_C MAP_C_A MAP_A_STOP STATE_A,87
1,D,C,C,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_D,88
2,C,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_D STATE_C,88
3,A,B,B,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_D STATE_C STATE_A,88
4,B,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_D STATE_C STATE_A STATE_B,88
1,C,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_C,89
2,A,B,B,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_C STATE_A,89
3,B,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_C STATE_A STATE_B,89
1,A,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_A,90
2,B,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_A STATE_B,90
1,B,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_A MAP_A_B MAP_B_STOP STATE_B,91
1,D,C,C,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_D,92
2,C,B,B,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_D STATE_C,92
3,B,A,A,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_D STATE_C STATE_B,92
4,A,STOP,STOP,True,0.9999990997193113,0.9999990997193113,0.9999990997193113,0.9999992122543974,0.9999990997193113,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_D STATE_C STATE_B STATE_A,92
1,C,B,B,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_C,93
2,B,A,A,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_C STATE_B,93
3,A,STOP,STOP,True,0.9999992122543088,0.9999992122543088,0.9999992122543088,0.9999993247894075,0.9999992122543088,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_C STATE_B STATE_A,93
1,B,A,A,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_B,94
2,A,STOP,STOP,True,0.9999993247893315,0.9999993247893315,0.9999993247893315,0.999999437324443,0.9999993247893315,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_B STATE_A,94
1,A,STOP,STOP,True,0.9999994373243796,0.9999994373243796,0.9999994373243796,0.9999995498595037,0.9999994373243796,MAP_D_C MAP_C_B MAP_B_A MAP_A_STOP STATE_A,95
