correct,example_id,label,model_seed,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F1:validation:160,binding,23,20,validation,F1,20,12.503432273864746,reversed,1,20
1,F1:validation:429,binding,23,25,validation,F1,25,12.65781831741333,predicate_distractor,1,25
1,F1:validation:592,binding,23,20,validation,F1,20,10.84799575805664,reversed,1,20
1,F1:validation:419,binding,23,27,validation,F1,27,13.23821496963501,constant_distractor,1,27
1,F1:validation:413,binding,23,21,validation,F1,21,11.4126615524292,constant_distractor,1,21
1,F1:validation:516,binding,23,16,validation,F1,16,12.334908485412598,predicate_distractor,1,16
1,F1:validation:61,binding,23,17,validation,F1,17,14.946205139160156,reversed,1,17
1,F1:validation:712,binding,23,20,validation,F1,20,13.69711446762085,predicate_distractor,1,20
1,F1:validation:176,binding,23,24,validation,F1,24,10.378132343292236,constant_distractor,1,24
1,F1:validation:354,binding,23,22,validation,F1,22,10.507369041442871,reversed,1,22
1,F1:validation:40,binding,23,20,validation,F1,20,11.821607112884521,predicate_distractor,1,20
1,F1:validation:153,binding,23,25,validation,F1,25,11.603557586669922,canonical,1,25
1,F1:validation:2,binding,23,18,validation,F1,18,11.878578186035156,canonical,1,18
1,F1:validation:396,binding,23,16,validation,F1,16,11.877623558044434,reversed,1,16
1,F1:validation:489,binding,23,25,validation,F1,25,12.701887130737305,canonical,1,25
1,F1:validation:610,binding,23,26,validation,F1,26,9.954647064208984,constant_distractor,1,26
1,F1:validation:473,binding,23,21,validation,F1,21,10.42151165008545,predicate_distractor,1,21
1,F1:validation:103,binding,23,23,validation,F1,23,11.585005760192871,canonical,1,23
1,F1:validation:681,binding,23,25,validation,F1,25,11.71401834487915,canonical,1,25
1,F1:validation:432,binding,23,16,validation,F1,16,10.489051818847656,canonical,1,16
1,F1:validation:541,binding,23,17,validation,F1,17,14.298736572265625,reversed,1,17
1,F1:validation:149,binding,23,21,validation,F1,21,11.649909496307373,canonical,1,21
1,F1:validation:154,binding,23,26,validation,F1,26,13.516671180725098,canonical,1,26
1,F1:validation:313,binding,23,17,validation,F1,17,10.87482213973999,constant_distractor,1,17
1,F1:validation:233,binding,23,21,validation,F1,21,11.46378231048584,predicate_distractor,1,21
1,F1:validation:718,binding,23,26,validation,F1,26,12.019676208496094,predicate_distractor,1,26
1,F1:validation:642,binding,23,22,validation,F1,22,11.437946319580078,reversed,1,22
1,F1:validation:664,binding,23,20,validation,F1,20,13.35298776626587,predicate_distractor,1,20
1,F1:validation:546,binding,23,22,validation,F1,22,9.519333839416504,reversed,1,22
1,F1:validation:645,binding,23,25,validation,F1,25,12.61717700958252,reversed,1,25
1,F1:validation:234,binding,23,22,validation,F1,22,11.449329376220703,predicate_distractor,1,22
1,F1:validation:203,binding,23,27,validation,F1,27,9.282999038696289,canonical,1,27
1,F1:validation:109,binding,23,17,validation,F1,17,12.42193603515625,reversed,1,17
1,F1:validation:507,binding,23,19,validation,F1,19,11.352251052856445,constant_distractor,1,19
1,F1:validation:121,binding,23,17,validation,F1,17,9.629478454589844,constant_distractor,1,17
1,F1:validation:44,binding,23,24,validation,F1,24,8.728111267089844,predicate_distractor,1,24
1,F1:validation:647,binding,23,27,validation,F1,27,11.643075942993164,reversed,1,27
1,F1:validation:16,binding,23,20,validation,F1,20,11.753344058990479,reversed,1,20
1,F1:validation:23,binding,23,27,validation,F1,27,12.750455856323242,reversed,1,27
1,F1:validation:193,binding,23,17,validation,F1,17,12.953766822814941,canonical,1,17
1,F1:validation:143,binding,23,27,validation,F1,27,12.624070644378662,predicate_distractor,1,27
1,F1:validation:263,binding,23,27,validation,F1,27,11.500078201293945,reversed,1,27
1,F1:validation:581,binding,23,21,validation,F1,21,10.649147987365723,canonical,1,21
1,F1:validation:725,binding,23,21,validation,F1,21,11.72536849975586,canonical,1,21
1,F1:validation:452,binding,23,24,validation,F1,24,10.766605377197266,reversed,1,24
1,F1:validation:439,binding,23,23,validation,F1,23,10.812410831451416,canonical,1,23
1,F1:validation:28,binding,23,20,validation,F1,20,10.760684967041016,constant_distractor,1,20
1,F1:validation:72,binding,23,16,validation,F1,16,9.638102531433105,constant_distractor,1,16
1,F1:validation:483,binding,23,19,validation,F1,19,13.885499477386475,canonical,1,19
1,F1:validation:472,binding,23,20,validation,F1,20,11.95033311843872,predicate_distractor,1,20
1,F1:validation:523,binding,23,23,validation,F1,23,14.190537929534912,predicate_distractor,1,23
1,F1:validation:163,binding,23,23,validation,F1,23,14.263566970825195,reversed,1,23
1,F1:validation:374,binding,23,18,validation,F1,18,12.891002655029297,predicate_distractor,1,18
1,F1:validation:96,binding,23,16,validation,F1,16,10.334671020507812,canonical,1,16
1,F1:validation:754,binding,23,26,validation,F1,26,11.431936264038086,constant_distractor,1,26
1,F1:validation:455,binding,23,27,validation,F1,27,13.190122604370117,reversed,1,27
1,F1:validation:99,binding,23,19,validation,F1,19,13.398025035858154,canonical,1,19
1,F1:validation:20,binding,23,24,validation,F1,24,11.159014701843262,reversed,1,24
1,F1:validation:123,binding,23,19,validation,F1,19,11.399398803710938,constant_distractor,1,19
1,F1:validation:312,binding,23,16,validation,F1,16,12.08811330795288,constant_distractor,1,16
1,F1:validation:275,binding,23,27,validation,F1,27,12.179622650146484,constant_distractor,1,27
1,F1:validation:156,binding,23,16,validation,F1,16,11.33402156829834,reversed,1,16
1,F1:validation:474,binding,23,22,validation,F1,22,9.440404891967773,predicate_distractor,1,22
1,F1:validation:184,binding,23,20,validation,F1,20,12.590024471282959,predicate_distractor,1,20
1,F1:validation:301,binding,23,17,validation,F1,17,13.232409000396729,reversed,1,17
1,F1:validation:675,binding,23,19,validation,F1,19,14.01054859161377,canonical,1,19
1,F1:validation:235,binding,23,23,validation,F1,23,11.106622695922852,predicate_distractor,1,23
1,F1:validation:97,binding,23,17,validation,F1,17,12.31356430053711,canonical,1,17
1,F1:validation:435,binding,23,19,validation,F1,19,9.320069313049316,canonical,1,19
1,F1:validation:670,binding,23,26,validation,F1,26,12.125460624694824,predicate_distractor,1,26
1,F1:validation:692,binding,23,24,validation,F1,24,10.838959693908691,reversed,1,24
1,F1:validation:247,binding,23,23,validation,F1,23,11.184531211853027,canonical,1,23
1,F1:validation:466,binding,23,26,validation,F1,26,11.05940055847168,constant_distractor,1,26
1,F1:validation:677,binding,23,21,validation,F1,21,12.0232834815979,canonical,1,21
1,F1:validation:542,binding,23,18,validation,F1,18,11.656067848205566,reversed,1,18
1,F1:validation:224,binding,23,24,validation,F1,24,9.780488014221191,constant_distractor,1,24
1,F1:validation:740,binding,23,24,validation,F1,24,10.479307651519775,reversed,1,24
1,F1:validation:501,binding,23,25,validation,F1,25,10.399078369140625,reversed,1,25
1,F1:validation:209,binding,23,21,validation,F1,21,12.038008689880371,reversed,1,21
1,F1:validation:623,binding,23,27,validation,F1,27,11.255001068115234,predicate_distractor,1,27
1,F1:validation:475,binding,23,23,validation,F1,23,10.916960716247559,predicate_distractor,1,23
1,F1:validation:11,binding,23,27,validation,F1,27,10.101062774658203,canonical,1,27
1,F1:validation:237,binding,23,25,validation,F1,25,8.833072662353516,predicate_distractor,1,25
1,F1:validation:79,binding,23,23,validation,F1,23,9.975150108337402,constant_distractor,1,23
1,F1:validation:548,binding,23,24,validation,F1,24,10.938878059387207,reversed,1,24
1,F1:validation:485,binding,23,21,validation,F1,21,11.029845237731934,canonical,1,21
1,F1:validation:660,binding,23,16,validation,F1,16,10.095455169677734,predicate_distractor,1,16
1,F1:validation:445,binding,23,17,validation,F1,17,14.154354572296143,reversed,1,17
1,F1:validation:50,binding,23,18,validation,F1,18,10.980642318725586,canonical,1,18
1,F1:validation:719,binding,23,27,validation,F1,27,13.672106266021729,predicate_distractor,1,27
1,F1:validation:48,binding,23,16,validation,F1,16,9.954687118530273,canonical,1,16
1,F1:validation:405,binding,23,25,validation,F1,25,11.36708927154541,reversed,1,25
1,F1:validation:116,binding,23,24,validation,F1,24,11.245439052581787,reversed,1,24
1,F1:validation:35,binding,23,27,validation,F1,27,11.672721862792969,constant_distractor,1,27
1,F1:validation:100,binding,23,20,validation,F1,20,11.922652244567871,canonical,1,20
1,F1:validation:200,binding,23,24,validation,F1,24,9.6802396774292,canonical,1,24
1,F1:validation:401,binding,23,21,validation,F1,21,11.294139385223389,reversed,1,21
1,F1:validation:49,binding,23,17,validation,F1,17,14.093685150146484,canonical,1,17
1,F1:validation:569,binding,23,21,validation,F1,21,11.816770553588867,predicate_distractor,1,21
1,F1:validation:86,binding,23,18,validation,F1,18,10.011322021484375,predicate_distractor,1,18
1,F1:validation:114,binding,23,22,validation,F1,22,11.86139965057373,reversed,1,22
1,F1:validation:283,binding,23,23,validation,F1,23,12.543494701385498,predicate_distractor,1,23
1,F1:validation:171,binding,23,19,validation,F1,19,12.207521438598633,constant_distractor,1,19
1,F1:validation:291,binding,23,19,validation,F1,19,11.71413278579712,canonical,1,19
1,F1:validation:467,binding,23,27,validation,F1,27,10.460029602050781,constant_distractor,1,27
1,F1:validation:146,binding,23,18,validation,F1,18,11.423357963562012,canonical,1,18
1,F1:validation:482,binding,23,18,validation,F1,18,12.034811019897461,canonical,1,18
1,F1:validation:763,binding,23,23,validation,F1,23,10.843006134033203,predicate_distractor,1,23
1,F1:validation:611,binding,23,27,validation,F1,27,10.41423511505127,constant_distractor,1,27
1,F1:validation:438,binding,23,22,validation,F1,22,11.670093536376953,canonical,1,22
1,F1:validation:558,binding,23,22,validation,F1,22,9.452432632446289,constant_distractor,1,22
1,F1:validation:586,binding,23,26,validation,F1,26,11.042591094970703,canonical,1,26
1,F1:validation:34,binding,23,26,validation,F1,26,10.424745559692383,constant_distractor,1,26
1,F1:validation:625,binding,23,17,validation,F1,17,11.921332359313965,canonical,1,17
1,F1:validation:129,binding,23,25,validation,F1,25,11.390050411224365,constant_distractor,1,25
1,F1:validation:110,binding,23,18,validation,F1,18,12.440690040588379,reversed,1,18
1,F1:validation:51,binding,23,19,validation,F1,19,11.851044178009033,canonical,1,19
1,F1:validation:453,binding,23,25,validation,F1,25,12.389968872070312,reversed,1,25
1,F1:validation:657,binding,23,25,validation,F1,25,11.661012172698975,constant_distractor,1,25
1,F1:validation:585,binding,23,25,validation,F1,25,12.071860313415527,canonical,1,25
1,F1:validation:749,binding,23,21,validation,F1,21,9.093892097473145,constant_distractor,1,21
1,F1:validation:355,binding,23,23,validation,F1,23,14.21703815460205,reversed,1,23
1,F1:validation:392,binding,23,24,validation,F1,24,10.811922073364258,canonical,1,24
1,F1:validation:37,binding,23,17,validation,F1,17,11.659891128540039,predicate_distractor,1,17
1,F1:validation:698,binding,23,18,validation,F1,18,9.47117805480957,constant_distractor,1,18
1,F1:validation:83,binding,23,27,validation,F1,27,10.07122802734375,constant_distractor,1,27
1,F1:validation:519,binding,23,19,validation,F1,19,14.037365913391113,predicate_distractor,1,19
1,F1:validation:505,binding,23,17,validation,F1,17,10.933147430419922,constant_distractor,1,17
1,F1:validation:315,binding,23,19,validation,F1,19,12.670150756835938,constant_distractor,1,19
1,F1:validation:145,binding,23,17,validation,F1,17,12.820185661315918,canonical,1,17
1,F1:validation:43,binding,23,23,validation,F1,23,12.357356071472168,predicate_distractor,1,23
1,F1:validation:10,binding,23,26,validation,F1,26,10.848575592041016,canonical,1,26
1,F1:validation:386,binding,23,18,validation,F1,18,10.612554550170898,canonical,1,18
1,F1:validation:268,binding,23,20,validation,F1,20,11.468353271484375,constant_distractor,1,20
1,F1:validation:459,binding,23,19,validation,F1,19,10.905511379241943,constant_distractor,1,19
1,F1:validation:326,binding,23,18,validation,F1,18,12.29627513885498,predicate_distractor,1,18
1,F1:validation:408,binding,23,16,validation,F1,16,13.986259937286377,constant_distractor,1,16
1,F1:validation:95,binding,23,27,validation,F1,27,11.010286331176758,predicate_distractor,1,27
1,F1:validation:443,binding,23,27,validation,F1,27,10.991148948669434,canonical,1,27
1,F1:validation:580,binding,23,20,validation,F1,20,12.203039169311523,canonical,1,20
1,F1:validation:189,binding,23,25,validation,F1,25,12.518701553344727,predicate_distractor,1,25
1,F1:validation:325,binding,23,17,validation,F1,17,15.360237121582031,predicate_distractor,1,17
1,F1:validation:68,binding,23,24,validation,F1,24,9.94438648223877,reversed,1,24
1,F1:validation:758,binding,23,18,validation,F1,18,12.230818748474121,predicate_distractor,1,18
1,F1:validation:252,binding,23,16,validation,F1,16,11.871170997619629,reversed,1,16
1,F1:validation:139,binding,23,23,validation,F1,23,13.024569511413574,predicate_distractor,1,23
1,F1:validation:367,binding,23,23,validation,F1,23,11.383217334747314,constant_distractor,1,23
1,F1:validation:331,binding,23,23,validation,F1,23,11.717931747436523,predicate_distractor,1,23
1,F1:validation:694,binding,23,26,validation,F1,26,13.588834762573242,reversed,1,26
1,F1:validation:750,binding,23,22,validation,F1,22,10.509427070617676,constant_distractor,1,22
1,F1:validation:480,binding,23,16,validation,F1,16,11.845455169677734,canonical,1,16
1,F1:validation:289,binding,23,17,validation,F1,17,12.416348934173584,canonical,1,17
1,F1:validation:297,binding,23,25,validation,F1,25,12.821906089782715,canonical,1,25
1,F1:validation:509,binding,23,21,validation,F1,21,9.958354949951172,constant_distractor,1,21
1,F1:validation:288,binding,23,16,validation,F1,16,11.542889595031738,canonical,1,16
1,F1:validation:111,binding,23,19,validation,F1,19,11.625761032104492,reversed,1,19
1,F1:validation:342,binding,23,22,validation,F1,22,9.780380249023438,canonical,1,22
1,F1:validation:87,binding,23,19,validation,F1,19,11.04688549041748,predicate_distractor,1,19
1,F1:validation:245,binding,23,21,validation,F1,21,9.68798828125,canonical,1,21
1,F1:validation:282,binding,23,22,validation,F1,22,10.950224876403809,predicate_distractor,1,22
1,F1:validation:570,binding,23,22,validation,F1,22,11.355886459350586,predicate_distractor,1,22
1,F1:validation:573,binding,23,25,validation,F1,25,11.038636207580566,predicate_distractor,1,25
1,F1:validation:142,binding,23,26,validation,F1,26,12.079971313476562,predicate_distractor,1,26
1,F1:validation:730,binding,23,26,validation,F1,26,11.946533203125,canonical,1,26
1,F1:validation:82,binding,23,26,validation,F1,26,10.151894569396973,constant_distractor,1,26
1,F1:validation:216,binding,23,16,validation,F1,16,11.50003433227539,constant_distractor,1,16
1,F1:validation:743,binding,23,27,validation,F1,27,10.121692657470703,reversed,1,27
1,F1:validation:579,binding,23,19,validation,F1,19,10.430501937866211,canonical,1,19
1,F1:validation:734,binding,23,18,validation,F1,18,10.616050720214844,reversed,1,18
1,F1:validation:102,binding,23,22,validation,F1,22,11.846696853637695,canonical,1,22
1,F1:validation:38,binding,23,18,validation,F1,18,10.884780883789062,predicate_distractor,1,18
1,F1:validation:165,binding,23,25,validation,F1,25,12.717448234558105,reversed,1,25
1,F1:validation:52,binding,23,20,validation,F1,20,12.406956195831299,canonical,1,20
1,F1:validation:683,binding,23,27,validation,F1,27,10.589883804321289,canonical,1,27
1,F1:validation:15,binding,23,19,validation,F1,19,11.305288314819336,reversed,1,19
1,F1:validation:697,binding,23,17,validation,F1,17,10.431996822357178,constant_distractor,1,17
1,F1:validation:521,binding,23,21,validation,F1,21,12.077187538146973,predicate_distractor,1,21
1,F1:validation:366,binding,23,22,validation,F1,22,10.54072093963623,constant_distractor,1,22
1,F1:validation:747,binding,23,19,validation,F1,19,11.267889499664307,constant_distractor,1,19
1,F1:validation:225,binding,23,25,validation,F1,25,10.211418151855469,constant_distractor,1,25
1,F1:validation:522,binding,23,22,validation,F1,22,11.499659538269043,predicate_distractor,1,22
1,F1:validation:338,binding,23,18,validation,F1,18,10.235210418701172,canonical,1,18
1,F1:validation:724,binding,23,20,validation,F1,20,11.54112195968628,canonical,1,20
1,F1:validation:147,binding,23,19,validation,F1,19,13.680002212524414,canonical,1,19
1,F1:validation:414,binding,23,22,validation,F1,22,9.977286338806152,constant_distractor,1,22
1,F1:validation:334,binding,23,26,validation,F1,26,12.820425033569336,predicate_distractor,1,26
1,F1:validation:688,binding,23,20,validation,F1,20,12.503432273864746,reversed,1,20
1,F1:validation:398,binding,23,18,validation,F1,18,12.58803939819336,reversed,1,18
1,F1:validation:639,binding,23,19,validation,F1,19,11.447945594787598,reversed,1,19
1,F1:validation:353,binding,23,21,validation,F1,21,10.1495680809021,reversed,1,21
1,F1:validation:133,binding,23,17,validation,F1,17,11.276016235351562,predicate_distractor,1,17
1,F1:validation:127,binding,23,23,validation,F1,23,11.07174301147461,constant_distractor,1,23
1,F1:validation:239,binding,23,27,validation,F1,27,11.6688232421875,predicate_distractor,1,27
1,F1:validation:230,binding,23,18,validation,F1,18,13.640116691589355,predicate_distractor,1,18
1,F1:validation:646,binding,23,26,validation,F1,26,12.831996440887451,reversed,1,26
1,F1:validation:648,binding,23,16,validation,F1,16,12.39022445678711,constant_distractor,1,16
1,F1:validation:371,binding,23,27,validation,F1,27,11.110331535339355,constant_distractor,1,27
1,F1:validation:362,binding,23,18,validation,F1,18,12.783036708831787,constant_distractor,1,18
1,F1:validation:532,binding,23,20,validation,F1,20,12.974801063537598,canonical,1,20
1,F1:validation:64,binding,23,20,validation,F1,20,10.84799575805664,reversed,1,20
1,F1:validation:700,binding,23,20,validation,F1,20,12.260187149047852,constant_distractor,1,20
1,F1:validation:503,binding,23,27,validation,F1,27,11.429489135742188,reversed,1,27
1,F1:validation:766,binding,23,26,validation,F1,26,12.186368942260742,predicate_distractor,1,26
1,F1:validation:603,binding,23,19,validation,F1,19,11.3009614944458,constant_distractor,1,19
1,F1:validation:357,binding,23,25,validation,F1,25,11.878898620605469,reversed,1,25
1,F1:validation:59,binding,23,27,validation,F1,27,11.607105255126953,canonical,1,27
1,F1:validation:477,binding,23,25,validation,F1,25,12.474477767944336,predicate_distractor,1,25
1,F1:validation:627,binding,23,19,validation,F1,19,12.039690971374512,canonical,1,19
1,F1:validation:563,binding,23,27,validation,F1,27,11.793233871459961,constant_distractor,1,27
1,F1:validation:26,binding,23,18,validation,F1,18,13.373506546020508,constant_distractor,1,18
1,F1:validation:588,binding,23,16,validation,F1,16,11.463459014892578,reversed,1,16
1,F1:validation:368,binding,23,24,validation,F1,24,10.390684604644775,constant_distractor,1,24
1,F1:validation:632,binding,23,24,validation,F1,24,9.249031066894531,canonical,1,24
1,F1:validation:533,binding,23,21,validation,F1,21,11.19032335281372,canonical,1,21
1,F1:validation:511,binding,23,23,validation,F1,23,10.84374713897705,constant_distractor,1,23
1,F1:validation:105,binding,23,25,validation,F1,25,9.913822174072266,canonical,1,25
1,F1:validation:601,binding,23,17,validation,F1,17,11.42336654663086,constant_distractor,1,17
1,F1:validation:513,binding,23,25,validation,F1,25,12.595289707183838,constant_distractor,1,25
1,F1:validation:65,binding,23,21,validation,F1,21,11.087360382080078,reversed,1,21
1,F1:validation:655,binding,23,23,validation,F1,23,11.488578796386719,constant_distractor,1,23
1,F1:validation:449,binding,23,21,validation,F1,21,12.184397220611572,reversed,1,21
1,F1:validation:324,binding,23,16,validation,F1,16,12.637771606445312,predicate_distractor,1,16
1,F1:validation:490,binding,23,26,validation,F1,26,12.63205623626709,canonical,1,26
1,F1:validation:699,binding,23,19,validation,F1,19,12.390225410461426,constant_distractor,1,19
1,F1:validation:243,binding,23,19,validation,F1,19,10.926237106323242,canonical,1,19
1,F1:validation:745,binding,23,17,validation,F1,17,9.61383581161499,constant_distractor,1,17
1,F1:validation:686,binding,23,18,validation,F1,18,12.515578269958496,reversed,1,18
1,F1:validation:302,binding,23,18,validation,F1,18,11.205997467041016,reversed,1,18
1,F1:validation:261,binding,23,25,validation,F1,25,11.615442276000977,reversed,1,25
1,F1:validation:654,binding,23,22,validation,F1,22,10.104655265808105,constant_distractor,1,22
1,F1:validation:88,binding,23,20,validation,F1,20,13.158738136291504,predicate_distractor,1,20
1,F1:validation:322,binding,23,26,validation,F1,26,10.696889877319336,constant_distractor,1,26
1,F1:validation:741,binding,23,25,validation,F1,25,12.740490436553955,reversed,1,25
1,F1:validation:552,binding,23,16,validation,F1,16,11.14028549194336,constant_distractor,1,16
1,F1:validation:346,binding,23,26,validation,F1,26,13.33620834350586,canonical,1,26
1,F1:validation:600,binding,23,16,validation,F1,16,10.142166137695312,constant_distractor,1,16
1,F1:validation:181,binding,23,17,validation,F1,17,11.948959350585938,predicate_distractor,1,17
1,F1:validation:514,binding,23,26,validation,F1,26,11.091506004333496,constant_distractor,1,26
1,F1:validation:32,binding,23,24,validation,F1,24,10.438474655151367,constant_distractor,1,24
1,F1:validation:388,binding,23,20,validation,F1,20,10.8445725440979,canonical,1,20
1,F1:validation:406,binding,23,26,validation,F1,26,11.781220436096191,reversed,1,26
1,F1:validation:173,binding,23,21,validation,F1,21,10.73872184753418,constant_distractor,1,21
1,F1:validation:122,binding,23,18,validation,F1,18,8.931431770324707,constant_distractor,1,18
1,F1:validation:565,binding,23,17,validation,F1,17,11.697744369506836,predicate_distractor,1,17
1,F1:validation:458,binding,23,18,validation,F1,18,10.192200660705566,constant_distractor,1,18
1,F1:validation:465,binding,23,25,validation,F1,25,11.782808303833008,constant_distractor,1,25
1,F1:validation:544,binding,23,20,validation,F1,20,11.98073434829712,reversed,1,20
1,F1:validation:629,binding,23,21,validation,F1,21,10.773800373077393,canonical,1,21
1,F1:validation:571,binding,23,23,validation,F1,23,11.690293788909912,predicate_distractor,1,23
1,F1:validation:359,binding,23,27,validation,F1,27,11.02376651763916,reversed,1,27
1,F1:validation:327,binding,23,19,validation,F1,19,11.539246559143066,predicate_distractor,1,19
1,F1:validation:140,binding,23,24,validation,F1,24,11.701619148254395,predicate_distractor,1,24
1,F1:validation:24,binding,23,16,validation,F1,16,11.09949016571045,constant_distractor,1,16
1,F1:validation:393,binding,23,25,validation,F1,25,11.073413848876953,canonical,1,25
1,F1:validation:394,binding,23,26,validation,F1,26,13.756978034973145,canonical,1,26
1,F1:validation:545,binding,23,21,validation,F1,21,11.88046407699585,reversed,1,21
1,F1:validation:13,binding,23,17,validation,F1,17,14.175541877746582,reversed,1,17
1,F1:validation:387,binding,23,19,validation,F1,19,15.444864273071289,canonical,1,19
1,F1:validation:67,binding,23,23,validation,F1,23,13.074477195739746,reversed,1,23
1,F1:validation:199,binding,23,23,validation,F1,23,10.77504825592041,canonical,1,23
1,F1:validation:378,binding,23,22,validation,F1,22,10.818626403808594,predicate_distractor,1,22
1,F1:validation:305,binding,23,21,validation,F1,21,11.334706783294678,reversed,1,21
1,F1:validation:161,binding,23,21,validation,F1,21,10.339086055755615,reversed,1,21
1,F1:validation:752,binding,23,24,validation,F1,24,9.771926879882812,constant_distractor,1,24
1,F1:validation:276,binding,23,16,validation,F1,16,11.29464340209961,predicate_distractor,1,16
1,F1:validation:18,binding,23,22,validation,F1,22,9.8253812789917,reversed,1,22
1,F1:validation:416,binding,23,24,validation,F1,24,11.756717205047607,constant_distractor,1,24
1,F1:validation:742,binding,23,26,validation,F1,26,13.718234062194824,reversed,1,26
1,F1:validation:8,binding,23,24,validation,F1,24,11.433102130889893,canonical,1,24
1,F1:validation:510,binding,23,22,validation,F1,22,9.827499389648438,constant_distractor,1,22
1,F1:validation:159,binding,23,19,validation,F1,19,12.399154663085938,reversed,1,19
1,F1:validation:403,binding,23,23,validation,F1,23,14.68183422088623,reversed,1,23
1,F1:validation:636,binding,23,16,validation,F1,16,10.995838165283203,reversed,1,16
1,F1:validation:316,binding,23,20,validation,F1,20,10.42887258529663,constant_distractor,1,20
1,F1:validation:172,binding,23,20,validation,F1,20,12.148751258850098,constant_distractor,1,20
1,F1:validation:12,binding,23,16,validation,F1,16,10.608925819396973,reversed,1,16
1,F1:validation:504,binding,23,16,validation,F1,16,12.129674911499023,constant_distractor,1,16
1,F1:validation:29,binding,23,21,validation,F1,21,11.081976413726807,constant_distractor,1,21
1,F1:validation:508,binding,23,20,validation,F1,20,9.856961250305176,constant_distractor,1,20
1,F1:validation:148,binding,23,20,validation,F1,20,11.953182220458984,canonical,1,20
1,F1:validation:733,binding,23,17,validation,F1,17,13.134936809539795,reversed,1,17
1,F1:validation:735,binding,23,19,validation,F1,19,15.774145603179932,reversed,1,19
1,F1:validation:717,binding,23,25,validation,F1,25,11.898265838623047,predicate_distractor,1,25
1,F1:validation:137,binding,23,21,validation,F1,21,11.51363229751587,predicate_distractor,1,21
1,F1:validation:84,binding,23,16,validation,F1,16,11.071619033813477,predicate_distractor,1,16
1,F1:validation:765,binding,23,25,validation,F1,25,10.378135681152344,predicate_distractor,1,25
1,F1:validation:329,binding,23,21,validation,F1,21,12.303653717041016,predicate_distractor,1,21
1,F1:validation:530,binding,23,18,validation,F1,18,11.92200756072998,canonical,1,18
1,F1:validation:57,binding,23,25,validation,F1,25,12.07190227508545,canonical,1,25
1,F1:validation:576,binding,23,16,validation,F1,16,9.986159324645996,canonical,1,16
1,F1:validation:46,binding,23,26,validation,F1,26,11.969597816467285,predicate_distractor,1,26
1,F1:validation:383,binding,23,27,validation,F1,27,11.911270141601562,predicate_distractor,1,27
1,F1:validation:277,binding,23,17,validation,F1,17,14.017079830169678,predicate_distractor,1,17
1,F1:validation:731,binding,23,27,validation,F1,27,10.239102363586426,canonical,1,27
1,F1:validation:520,binding,23,20,validation,F1,20,11.914835453033447,predicate_distractor,1,20
1,F1:validation:454,binding,23,26,validation,F1,26,12.619256019592285,reversed,1,26
1,F1:validation:696,binding,23,16,validation,F1,16,10.6080961227417,constant_distractor,1,16
1,F1:validation:63,binding,23,19,validation,F1,19,13.233253479003906,reversed,1,19
1,F1:validation:421,binding,23,17,validation,F1,17,11.981275081634521,predicate_distractor,1,17
1,F1:validation:390,binding,23,22,validation,F1,22,11.184986114501953,canonical,1,22
1,F1:validation:25,binding,23,17,validation,F1,17,10.857987403869629,constant_distractor,1,17
1,F1:validation:22,binding,23,26,validation,F1,26,13.756152153015137,reversed,1,26
1,F1:validation:320,binding,23,24,validation,F1,24,10.263185501098633,constant_distractor,1,24
1,F1:validation:273,binding,23,25,validation,F1,25,12.028458595275879,constant_distractor,1,25
1,F1:validation:488,binding,23,24,validation,F1,24,10.02264404296875,canonical,1,24
1,F1:validation:66,binding,23,22,validation,F1,22,11.161792755126953,reversed,1,22
1,F1:validation:617,binding,23,21,validation,F1,21,8.800107955932617,predicate_distractor,1,21
1,F1:validation:729,binding,23,25,validation,F1,25,11.11579418182373,canonical,1,25
1,F1:validation:264,binding,23,16,validation,F1,16,11.458150863647461,constant_distractor,1,16
1,F1:validation:384,binding,23,16,validation,F1,16,11.193931579589844,canonical,1,16
1,F1:validation:54,binding,23,22,validation,F1,22,12.783461570739746,canonical,1,22
1,F1:validation:550,binding,23,26,validation,F1,26,13.57175064086914,reversed,1,26
1,F1:validation:604,binding,23,20,validation,F1,20,10.276535987854004,constant_distractor,1,20
1,F1:validation:125,binding,23,21,validation,F1,21,10.432409763336182,constant_distractor,1,21
1,F1:validation:1,binding,23,17,validation,F1,17,10.46614933013916,canonical,1,17
1,F1:validation:222,binding,23,22,validation,F1,22,10.818365573883057,constant_distractor,1,22
1,F1:validation:759,binding,23,19,validation,F1,19,13.86045503616333,predicate_distractor,1,19
1,F1:validation:737,binding,23,21,validation,F1,21,12.082544326782227,reversed,1,21
1,F1:validation:19,binding,23,23,validation,F1,23,13.400310516357422,reversed,1,23
1,F1:validation:589,binding,23,17,validation,F1,17,14.792833805084229,reversed,1,17
1,F1:validation:336,binding,23,16,validation,F1,16,9.482799530029297,canonical,1,16
1,F1:validation:460,binding,23,20,validation,F1,20,8.992522239685059,constant_distractor,1,20
1,F1:validation:555,binding,23,19,validation,F1,19,9.41950798034668,constant_distractor,1,19
1,F1:validation:761,binding,23,21,validation,F1,21,11.346752643585205,predicate_distractor,1,21
1,F1:validation:695,binding,23,27,validation,F1,27,12.144790649414062,reversed,1,27
1,F1:validation:190,binding,23,26,validation,F1,26,12.166431427001953,predicate_distractor,1,26
